涨停日期,股票代码,股票名称,收盘价,首次涨停时间,最后涨停时间,连板情况,是否连板,涨停类型,涨停原因,成交金额,换手率,封单额,封单量,涨幅,流通市值,是否新股,近一年涨停封板率,开板次数
2024-11-15,002356.SZ,赫美集团,3.62,13:11:03,14:11:48,首板,1.0,换手板,氢能源+拟收购北姚综合能源岛+服装+低价股,2.249亿,4.86,1133万,3.13万手,10.03,47亿,0,0.67,2.0
2024-11-15,001255.SZ,博菲电气,31.8,13:11:24,14:11:21,4天2板,1.0,换手板,电气绝缘材料+新能源汽车+有机硅+光伏,1.781亿,29.49,2662万,0.837万手,10.0,6亿,0,0.5,3.0
2024-11-15,601949.SH,中国出版,8.65,13:11:34,13:11:37,3天2板,1.0,换手板,出版+版权+中字头,10.4亿,6.85,5636万,6.52万手,10.05,157亿,0,0.5,
2024-11-15,600787.SH,中储股份,6.25,13:11:35,14:11:35,4天2板,1.0,换手板,中字头+华为数字能源交流+物流+车联网,12.3亿,9.49,867.6万,1.39万手,10.04,135亿,0,0.5,12.0
2024-11-15,603226.SH,菲林格尔,5.29,13:11:45,14:11:42,首板,1.0,换手板,木地板+智能家居,1.128亿,6.21,194.5万,0.368万手,9.98,18亿,0,0.67,4.0
2024-11-15,300870.CY,欧陆通,71.09,14:11:27,14:11:27,首板,0.0,换手板,数据中心电源+业绩增长,7.003亿,10.39,2041万,0.287万手,20.0,71亿,0,1.0,
2024-11-15,002403.SZ,爱仕达,10.1,14:11:33,14:11:33,首板,0.0,换手板,工业机器人+小家电+网络直播,3.332亿,11.73,7546万,7.47万手,10.02,30亿,0,0.81,
2024-11-15,001296.SZ,长江材料,18.06,14:11:33,14:11:00,首板,1.0,换手板,覆膜砂+石英砂+固废处理,1.656亿,18.08,3111万,1.72万手,9.99,9亿,0,0.5,1.0
2024-11-18,000695.SZ,滨海能源,12.52,09:11:00,09:11:00,5天3板,0.0,一字板,固态电池+光伏+包装印刷,8868万,3.19,7145万,5.71万手,10.02,27亿,0,0.56,
2024-11-18,000833.SZ,粤桂股份,12.68,09:11:00,09:11:00,8天7板,0.0,一字板,锂电池+硫铁矿+机制糖+光伏+广东国资,3504万,0.61,6.88亿,54.3万手,9.97,57亿,0,0.83,
2024-11-18,000973.SZ,佛塑科技,6.9,09:11:00,09:11:00,3天3板,0.0,一字板,拟购买金力股份100%股份+AI眼镜+广东国资,1307万,0.2,5.866亿,85.0万手,10.05,66亿,0,0.5,
2024-11-18,002344.SZ,海宁皮城,4.76,09:11:00,09:11:00,2天2板,0.0,一字板,控股股东拟发生变更+皮革+破净股,2260万,0.37,1.708亿,35.9万手,9.93,60亿,0,,
2024-11-18,002469.SZ,三维化学,8.79,09:11:00,09:11:00,4天4板,0.0,一字板,正丙醇+氢能源+石化+高股息,1.005亿,1.82,1.477亿,16.8万手,10.01,55亿,0,1.0,
2024-11-18,002611.SZ,东方精工,9.67,09:11:00,09:11:00,3天3板,0.0,一字板,机器人+英伟达概念+智能物流+瓦楞纸包装装备,1.193亿,1.24,5.538亿,57.3万手,10.01,96亿,0,0.69,
2024-11-18,002757.SZ,南兴股份,18.13,09:11:00,09:11:00,3天3板,0.0,一字板,小鹭AIGC智能助手+云计算+华为+高股息,8387万,1.64,3.14亿,17.3万手,10.01,51亿,0,1.0,
2024-11-18,002657.SZ,中科金财,28.09,09:11:00,09:11:33,6天5板,1.0,T字板,接入智谱+摩尔线程合作+算力租赁+AMC+金融科技,20.86亿,22.08,2.91亿,10.4万手,9.98,94亿,0,0.93,3.0
2024-11-18,300019.CY,硅宝科技,17.9,09:11:00,09:11:18,首板,1.0,T字板,固态电池+硅碳负极材料+有机硅,7.987亿,12.94,4673万,2.61万手,19.97,61亿,0,,1.0
2024-11-18,600322.SH,津投城开,2.41,09:11:01,09:11:01,首板,0.0,一字板,并购重组+房地产+天津国资,5601万,2.1,9519万,39.5万手,10.05,26亿,0,0.79,
2024-11-18,600787.SH,中储股份,6.88,09:11:01,09:11:01,5天3板,0.0,一字板,此前破净+中字头+华为数字能源交流+物流+车联网,2.103亿,1.41,3.321亿,48.3万手,10.08,149亿,0,0.5,
2024-11-18,600889.SH,南京化纤,7.7,09:11:02,09:11:02,首板,0.0,一字板,并购重组+复牌+南京国企+参股券商,576.0万,0.2,5.791亿,75.2万手,10.0,28亿,0,0.83,
2024-11-18,601828.SH,美凯龙,3.64,09:11:02,09:11:02,首板,0.0,一字板,低价破净股+国企改革+装修建材+新零售,8648万,0.66,1.353亿,37.2万手,9.97,131亿,0,0.83,
2024-11-18,603955.SH,大千生态,24.99,09:11:02,09:11:02,10天10板,0.0,一字板,实控人拟变更+生态景观+城市更新,7312万,2.16,2.877亿,11.5万手,9.99,33亿,0,0.75,
2024-11-18,688173.KC,希荻微,14.16,09:11:02,09:11:02,首板,0.0,一字板,拟购买诚芯微100%股权+电源管理芯片,3407万,1.01,1.979亿,14.0万手,20.0,33亿,0,1.0,
2024-11-18,603366.SH,日出东方,10.63,09:11:02,09:11:44,11天10板,1.0,T字板,液冷超充+华为+光伏+储能,3.315亿,3.87,2.08亿,19.6万手,10.04,85亿,0,1.0,1.0
2024-11-18,603318.SH,水发燃气,7.59,09:11:02,10:11:50,首板,1.0,T字板,控股股东拟变更为水发集团+国企改革+燃气,2.392亿,8.23,2838万,3.74万手,10.0,29亿,0,,3.0
2024-11-18,600182.SH,S佳通,15.79,09:11:03,09:11:03,2天2板,0.0,一字板,轮胎+三季报增长,1327万,0.49,2975万,1.88万手,4.99,26亿,0,0.6,
2024-11-18,600676.SH,交运股份,5.51,09:11:03,09:11:03,2天2板,0.0,一字板,低市净率+上海国资+参股上海大众交运出租+物流+汽车零部件,8033万,1.42,1.34亿,24.3万手,9.98,56亿,0,0.8,
2024-11-18,002912.SZ,中新赛克,28.33,09:11:03,09:11:03,首板,0.0,换手板,深圳国资+网络可视化+数据提取+数据安全,1.495亿,3.29,6976万,2.46万手,10.02,45亿,0,0.75,
2024-11-18,002713.SZ,东易日盛,4.43,09:11:03,09:11:03,首板,0.0,换手板,预重整+家装设计+AIGC,6789万,3.81,4379万,9.89万手,9.93,18亿,0,0.82,
2024-11-18,002140.SZ,东华科技,10.69,09:11:03,09:11:15,4天2板,1.0,换手板,股权转让+国企+工程业务+POE胶膜+一带一路,4.073亿,7.11,4425万,4.14万手,9.98,57亿,0,0.8,1.0
2024-11-18,600148.SH,长春一东,21.85,09:11:03,09:11:03,首板,0.0,换手板,中兵系+汽车零部件+传感器+换电,1.273亿,4.22,8235万,3.77万手,10.02,30亿,0,0.46,
2024-11-18,600800.SH,渤海化学,3.3,09:11:03,10:11:14,2天2板,1.0,换手板,国企+低价股+丙烯+芯片概念,2.115亿,5.98,1998万,6.06万手,10.0,36亿,0,0.25,4.0
2024-11-18,603200.SH,上海洗霸,26.69,09:11:05,09:11:05,首板,0.0,换手板,上海+固态电池+数据中心+环保,1.723亿,3.73,8566万,3.21万手,10.02,46亿,0,0.38,
2024-11-18,000605.SZ,渤海股份,9.24,09:11:06,10:11:48,3天2板,1.0,换手板,天津水务集团资产注入猜想+污水处理+天津国资,5.328亿,17.56,4466万,4.83万手,10.0,30亿,0,0.67,2.0
2024-11-18,600884.SH,杉杉股份,9.41,09:11:11,10:11:59,首板,1.0,换手板,破净股+固态电池+负极材料,7.513亿,4.58,8612万,9.15万手,10.06,165亿,0,,2.0
2024-11-18,002387.SZ,维信诺,14.61,09:11:12,13:11:30,首板,1.0,换手板,华为+面板+小米+资产重组,15.46亿,7.68,1.766亿,12.1万手,10.02,202亿,0,0.62,4.0
2024-11-18,300195.CY,长荣股份,6.72,09:11:30,09:11:30,首板,0.0,换手板,破净股+高端印刷装备,3.147亿,15.59,6739万,10.0万手,20.0,21亿,0,,
2024-11-18,002277.SZ,友阿股份,3.44,09:11:30,10:11:39,首板,1.0,换手板,破净股+免税店+百货零售+跨境电商+机器人,3.791亿,8.02,6867万,20.0万手,9.9,47亿,0,0.25,1.0
2024-11-18,600654.SH,中安科,5.18,09:11:35,09:11:35,8天7板,0.0,T字板,算力+境外安保综合服务+智能安防+网络安全,6.003亿,5.06,4.018亿,77.6万手,9.98,118亿,0,0.69,
2024-11-18,002016.SZ,世荣兆业,9.53,09:11:42,09:11:48,4天3板,1.0,换手板,房地产+珠海国资要约收购,2.637亿,3.49,2412万,2.53万手,10.05,77亿,0,1.0,9.0
2024-11-18,000717.SZ,中南股份,2.93,09:11:48,09:11:48,首板,0.0,换手板,破净股+国企(中国宝武旗下)+钢铁,1.467亿,2.08,7455万,25.4万手,10.15,71亿,0,0.67,
2024-11-18,000608.SZ,阳光股份,2.65,09:11:51,09:11:51,首板,0.0,换手板,房地产+低价破净股+商业运营管理+西部大开发,9040万,4.65,6165万,23.3万手,9.96,19亿,0,0.67,
2024-11-18,002356.SZ,赫美集团,3.98,09:11:51,09:11:06,2天2板,1.0,换手板,拟收购北姚综合能源岛+服装+氢能源+低价股,2.625亿,5.17,4318万,10.9万手,9.94,52亿,0,0.67,1.0
2024-11-18,600826.SH,兰生股份,11.14,09:11:58,13:11:28,4天4板,1.0,换手板,参股券商+会展+上海国资,10.03亿,12.67,2260万,2.03万手,9.97,81亿,0,0.62,8.0
2024-11-18,600682.SH,南京新百,7.14,09:11:59,10:11:38,首板,1.0,换手板,破净股+细胞免疫治疗+民营医院+现代商业,3.587亿,4.36,3598万,5.04万手,10.02,83亿,0,0.43,4.0
2024-11-18,600508.SH,上海能源,14.65,09:11:59,10:11:41,首板,1.0,换手板,煤炭+破净股+上海央企,4.408亿,4.22,3674万,2.51万手,9.98,105亿,0,0.5,3.0
2024-11-18,601011.SH,宝泰隆,2.64,10:11:07,10:11:25,首板,1.0,换手板,AI眼镜+煤炭+石墨烯+低价股+破净股,2.345亿,4.77,4192万,15.9万手,10.0,50亿,0,0.67,2.0
2024-11-18,605028.SH,世茂能源,20.56,10:11:11,10:11:53,首板,1.0,换手板,热电联产+光伏+固废处理+高股息,3.65亿,12.25,1451万,0.706万手,10.01,32亿,0,0.33,2.0
2024-11-18,600658.SH,电子城,5.04,10:11:13,10:11:13,首板,0.0,换手板,房地产+破净股+北京国资+科技产业园,1.857亿,3.38,5275万,10.5万手,10.04,56亿,0,0.86,
2024-11-18,605566.SH,福莱蒽特,18.66,10:11:25,10:11:25,首板,0.0,换手板,染料+太阳能电池封装胶膜+回购,8353万,7.44,3159万,1.69万手,10.02,11亿,0,0.8,
2024-11-18,001255.SZ,博菲电气,34.98,10:11:42,10:11:42,5天3板,0.0,换手板,电气绝缘材料+新能源汽车+有机硅+光伏,1.497亿,22.16,2837万,0.811万手,10.0,6亿,0,0.5,
2024-11-18,600327.SH,大东方,4.44,10:11:54,10:11:54,首板,1.0,换手板,低市净率+百货零售+医疗健康+老字号,3.474亿,8.95,3180万,7.16万手,9.9,39亿,0,0.67,2.0
2024-11-18,000981.SZ,山子高科,1.8,11:11:42,11:11:42,首板,0.0,换手板,原控股股东重整+先进封装+无人驾驶+高端装备,12.8亿,11.42,1.122亿,62.3万手,9.76,117亿,0,0.85,
2024-11-18,002547.SZ,春兴精工,4.68,11:11:48,11:11:48,首板,0.0,换手板,特斯拉+新能源汽车+通讯设备+5.5G,7.363亿,15.08,7522万,16.1万手,10.12,51亿,0,0.78,
2024-11-18,603859.SH,能科科技,33.5,11:11:58,11:11:58,首板,0.0,换手板,乐仓智能体（AI Agent）+近期签大模型应用合同+华为+商业航天,11.34亿,14.66,7279万,2.17万手,10.02,81亿,0,0.62,
2024-11-18,002227.SZ,奥特迅,11.24,13:11:03,13:11:03,首板,0.0,换手板,充电桩+液冷超充+虚拟电厂+储能,2.079亿,8.05,7973万,7.09万手,9.98,27亿,0,0.5,
2024-11-18,603004.SH,鼎龙科技,21.05,13:11:21,14:11:27,首板,1.0,换手板,次新股+染发剂原料+外销,2.875亿,23.97,4410万,2.1万手,9.98,12亿,0,0.67,2.0
2024-11-18,000906.SZ,浙商中拓,7.11,13:11:48,13:11:48,首板,0.0,换手板,低市净率+高股息+供应链+浙江国资,3.183亿,6.63,3517万,4.95万手,10.06,49亿,0,1.0,
2024-11-18,300840.CY,酷特智能,20.64,09:11:00,14:11:48,3天3板,1.0,T字板,酷特AI Agent+华为+固态电池+服装,22.26亿,64.27,5025万,2.43万手,20.0,35亿,0,1.0,4.0
2024-11-18,002392.SZ,北京利尔,4.42,09:11:00,14:11:51,首板,1.0,T字板,破净股+耐火材料+持有民生证券股份,5.253亿,14.28,76.82万,0.174万手,9.95,36亿,0,0.5,4.0
2024-11-18,002530.SZ,金财互联,10.33,09:11:00,14:11:54,2天2板,1.0,换手板,欣智悦财税大模型+财税数字化,29.54亿,41.7,338.0万,0.327万手,10.01,71亿,0,0.0,18.0
2024-11-18,600510.SH,黑牡丹,5.23,09:11:01,14:11:25,首板,1.0,换手板,破净股+高股息+新型城镇化+创投,3.417亿,6.38,194.8万,0.372万手,10.11,53亿,0,0.5,9.0
2024-11-18,600228.SH,返利科技,7.67,09:11:04,14:11:10,4天3板,1.0,T字板,AI电商+拼多多概念+数字媒体,10.19亿,33.1,486.6万,0.634万手,10.04,31亿,0,0.64,12.0
2024-11-18,603988.SH,中电电机,19.68,09:11:11,14:11:08,首板,1.0,换手板,实控人拟变更+风电+电动机,4.124亿,9.0,748.8万,0.381万手,10.01,46亿,0,0.67,6.0
2024-11-18,603808.SH,歌力思,8.26,09:11:12,14:11:50,首板,1.0,换手板,此前破净+深圳+服装纺织+电子商务,2.51亿,8.35,1953万,2.36万手,9.99,30亿,0,0.0,19.0
2024-11-18,002402.SZ,和而泰,21.34,09:11:27,14:11:30,6天5板,1.0,换手板,参股摩尔线程+智能控制器,81.1亿,48.89,2.388亿,11.2万手,10.0,171亿,0,0.75,3.0
2024-11-18,002582.SZ,好想你,6.67,09:11:33,14:11:39,首板,1.0,换手板,破净股+红枣+农业种植+职业教育,3.065亿,13.46,722.5万,1.08万手,10.07,22亿,0,0.67,7.0
2024-11-18,002936.SZ,郑州银行,2.26,09:11:33,14:11:36,首板,1.0,换手板,银行+国资大股东+破净股,10.54亿,7.06,1056万,4.68万手,10.24,151亿,0,1.0,3.0
2024-11-18,603365.SH,水星家纺,14.99,09:11:49,14:11:19,首板,1.0,换手板,服装家纺+电子商务+高股息,2.191亿,5.71,657.2万,0.438万手,9.98,38亿,0,1.0,18.0
2024-11-18,600345.SH,长江通信,28.58,09:11:53,14:11:56,7天5板,1.0,换手板,卫星导航+央企+光纤+股权转让,15.41亿,27.77,2104万,0.736万手,10.01,56亿,0,0.8,29.0
2024-11-18,000402.SZ,金融街,3.93,09:11:57,14:11:51,首板,1.0,换手板,破净股+房地产+北京国资,6.159亿,5.27,1786万,4.55万手,10.08,117亿,0,0.86,9.0
2024-11-18,600157.SH,永泰能源,1.71,09:11:58,14:11:10,首板,1.0,换手板,低价破净股+拟收购天悦煤业股份+煤炭+电力,36.38亿,9.72,1.664亿,97.3万手,10.32,379亿,0,0.6,5.0
2024-11-18,300981.CY,中红医疗,15.48,10:11:00,14:11:24,首板,1.0,换手板,破净股+国企+健康防护用品+高股息,4.543亿,8.43,4164万,2.69万手,20.0,55亿,0,0.5,1.0
2024-11-18,601949.SH,中国出版,9.52,10:11:01,14:11:04,4天3板,1.0,换手板,出版+版权+中字头,18.05亿,10.74,386.3万,0.406万手,10.06,173亿,0,0.5,6.0
2024-11-18,600170.SH,上海建工,2.83,10:11:03,14:11:14,首板,1.0,换手板,破净股+上海国资+建筑装饰,17.6亿,7.12,1900万,6.72万手,10.12,251亿,0,0.5,11.0
2024-11-18,000949.SZ,新乡化纤,4.11,10:11:12,14:11:06,首板,1.0,换手板,低市净率+化纤+国企,6.091亿,10.31,1179万,2.87万手,9.89,60亿,0,0.67,4.0
2024-11-18,002146.SZ,荣盛发展,2.19,10:11:30,14:11:39,首板,1.0,换手板,房地产+低价破净股+发行股份购买资产+低空经济,12.26亿,14.59,968.2万,4.42万手,10.05,85亿,0,0.67,6.0
2024-11-18,601789.SH,宁波建工,5.39,10:11:49,14:11:44,3天2板,1.0,换手板,宁波国资+工程施工+参股中经云,14.58亿,26.2,1.044亿,19.4万手,10.0,58亿,0,0.67,3.0
2024-11-18,000880.SZ,潍柴重机,14.61,13:11:00,14:11:15,3天3板,1.0,换手板,柴油机零部件+船舶动力+国企,9.806亿,43.53,291.4万,0.199万手,10.02,23亿,0,0.8,5.0
2024-11-18,600822.SH,上海物贸,13.54,13:11:32,14:11:56,4天3板,1.0,换手板,午后上演地天板+上海国资+汽车贸易+数据要素,10.01亿,20.56,267.4万,0.197万手,9.99,53亿,0,0.57,13.0
2024-11-18,603878.SH,武进不锈,6.16,13:11:50,14:11:20,首板,1.0,换手板,不锈钢+高股息,3.202亿,9.48,383.9万,0.623万手,10.0,34亿,0,,7.0
2024-11-18,002045.SZ,国光电器,17.25,13:11:54,14:11:39,2天2板,1.0,换手板,音响+AI+锂电池+虚拟现实,24.5亿,26.7,8484万,4.92万手,10.01,97亿,0,0.33,5.0
2024-11-18,000801.SZ,四川九洲,13.31,14:11:00,14:11:00,首板,0.0,换手板,低空经济+军工信息化+绵阳国资+四川,6.281亿,4.99,3.133亿,23.5万手,10.0,136亿,0,0.5,
2024-11-18,600811.SH,东方集团,3.14,14:11:07,14:11:07,首板,0.0,换手板,预重整+农产品加工+跨境支付+前三季度同比扭亏为盈,15.22亿,13.74,1.053亿,33.5万手,10.18,114亿,0,0.88,
2024-11-18,002717.SZ,岭南股份,3.51,14:11:15,14:11:15,2天2板,0.0,换手板,腾讯+华为+岭南转债完成部分收购+园林工程+国企,18.96亿,34.73,1.4亿,39.9万手,10.03,56亿,0,0.85,
2024-11-18,002976.SZ,瑞玛精密,27.15,14:11:21,14:11:21,首板,0.0,换手板,智能座舱+华为汽车+特斯拉概念+车联网,3.559亿,21.48,5210万,1.92万手,10.01,17亿,0,0.77,
2024-11-18,000099.SZ,中信海直,29.12,14:11:27,14:11:27,首板,0.0,换手板,低空经济+深圳+中字头+华为,31.24亿,15.06,1.643亿,5.64万手,10.01,225亿,0,0.74,
2024-11-18,002501.SZ,利源股份,1.79,14:11:48,14:11:48,首板,0.0,换手板,光伏+军工+工业铝型材+低价股,5.628亿,9.34,3345万,18.7万手,9.82,63亿,0,0.78,
2024-11-18,001696.SZ,宗申动力,25.98,15:11:00,15:11:00,首板,0.0,换手板,低空经济+商业航天+航空发动机,36.62亿,17.0,2.236亿,8.61万手,9.99,231亿,0,0.68,
2024-11-19,000801.SZ,四川九洲,14.64,09:11:00,09:11:00,2天2板,0.0,一字板,低空经济+军工信息化+绵阳国资+四川,3.792亿,2.53,3.288亿,22.5万手,9.99,149亿,0,0.5,
2024-11-19,000973.SZ,佛塑科技,7.59,09:11:00,09:11:00,4天4板,0.0,一字板,拟购买金力股份100%股份+AI眼镜+广东国资,7043万,0.96,3.999亿,52.7万手,10.0,73亿,0,0.5,
2024-11-19,002161.SZ,远望谷,5.73,09:11:00,09:11:00,首板,0.0,一字板,股权转让+三季报增长+RFID标签芯片+电子身份证,1.267亿,3.1,4001万,6.98万手,9.98,40亿,0,0.83,
2024-11-19,002344.SZ,海宁皮城,5.24,09:11:00,09:11:00,3天3板,0.0,一字板,控股股东拟发生变更+皮革+破净股,3084万,0.46,2.088亿,39.8万手,10.08,67亿,0,,
2024-11-19,002824.SZ,和胜股份,22.44,09:11:00,09:11:00,首板,0.0,一字板,消费电子+华为手机+小米+电池托盘,1.339亿,3.15,1.467亿,6.54万手,10.0,42亿,0,0.67,
2024-11-19,002611.SZ,东方精工,10.64,09:11:00,09:11:42,4天4板,1.0,T字板,机器人+英伟达概念+智能物流+瓦楞纸包装装备,23.79亿,22.88,4.121亿,38.7万手,10.03,105亿,0,0.71,1.0
2024-11-19,300222.CY,科大智能,10.54,09:11:00,09:11:00,首板,0.0,换手板,回购+机器人+工业智能化+特斯拉,6.369亿,9.89,2.144亿,20.3万手,20.05,67亿,0,1.0,
2024-11-19,600889.SH,南京化纤,8.47,09:11:01,09:11:01,2天2板,0.0,一字板,并购重组+南京国企+参股券商,271.7万,0.09,5.967亿,70.4万手,10.0,31亿,0,0.83,
2024-11-19,600288.SH,大恒科技,8.79,09:11:02,09:11:02,首板,0.0,一字板,机器视觉+机器人+华为手机,5325万,1.39,7053万,8.02万手,10.01,38亿,0,0.6,
2024-11-19,603004.SH,鼎龙科技,23.16,09:11:03,09:11:03,2天2板,0.0,T字板,次新股+PBO单体+染发剂原料+外销,1.734亿,12.72,1.415亿,6.11万手,10.02,13亿,0,0.67,
2024-11-19,002199.SZ,东晶电子,10.23,09:11:03,09:11:03,首板,0.0,换手板,拟转让股份+石英晶体元器件+晶体振荡器,1.034亿,4.25,5714万,5.59万手,10.0,24亿,0,0.83,
2024-11-19,603211.SH,晋拓股份,18.74,09:11:03,13:11:15,首板,1.0,换手板,机器人+汽车零部件+特斯拉,5.547亿,44.33,2225万,1.19万手,9.98,12亿,0,0.4,11.0
2024-11-19,600182.SH,S佳通,16.58,09:11:04,09:11:04,3天3板,0.0,一字板,轮胎+三季报增长,561.6万,0.2,3220万,1.94万手,5.0,28亿,0,0.67,
2024-11-19,000812.SZ,陕西金叶,5.27,09:11:09,09:11:09,4天2板,0.0,换手板,在线教育+烟草+参股券商,1.984亿,4.97,9233万,17.5万手,10.02,40亿,0,0.25,
2024-11-19,001269.SZ,欧晶科技,29.36,09:11:09,09:11:09,首板,0.0,换手板,光伏+石英坩埚+硅能源,1.004亿,4.14,5302万,1.81万手,10.0,24亿,0,0.8,
2024-11-19,002829.SZ,星网宇达,20.69,09:11:12,09:11:12,首板,0.0,换手板,无人驾驶+低空经济+卫星导航+机器人,2.022亿,6.9,4954万,2.39万手,9.99,29亿,0,0.75,
2024-11-19,002667.SZ,威领股份,10.8,09:11:12,09:11:12,首板,0.0,换手板,锂矿+股份转让,1.277亿,5.08,5015万,4.64万手,9.98,25亿,0,0.88,
2024-11-19,002693.SZ,双成药业,24.78,09:11:15,09:11:15,首板,0.0,换手板,拟收购宁波奥拉半导体+多肽药,5.157亿,5.13,2.036亿,8.22万手,9.99,101亿,0,0.87,
2024-11-19,003027.SZ,同兴环保,15.35,09:11:18,10:11:21,首板,1.0,换手板,环保+钢铁+钠离子电池,1.655亿,10.74,3281万,2.14万手,10.04,15亿,0,1.0,1.0
2024-11-19,603895.SH,天永智能,20.98,09:11:19,09:11:19,首板,0.0,换手板,机器人+自动化装备+特斯拉+赛力斯,4529万,2.02,3348万,1.6万手,10.02,22亿,0,0.69,
2024-11-19,600800.SH,渤海化学,3.63,09:11:22,09:11:22,3天3板,0.0,换手板,丙烯+芯片概念+天津国资+低价股,1.135亿,2.91,6618万,18.2万手,10.0,40亿,0,0.4,
2024-11-19,002227.SZ,奥特迅,12.36,09:11:24,09:11:24,2天2板,0.0,换手板,充电桩+液冷超充+虚拟电厂+储能,1.36亿,4.51,8735万,7.07万手,9.96,30亿,0,0.5,
2024-11-19,002815.SZ,崇达技术,10.24,09:11:27,09:11:27,首板,0.0,换手板,PCB+华为手机+服务器+外销,1.773亿,2.73,8069万,7.88万手,9.99,65亿,0,0.0,
2024-11-19,002079.SZ,苏州固锝,11.45,09:11:33,09:11:36,首板,1.0,T字板,实控人变更+资产并购重组预期+手势识别+半导体封测,3.695亿,4.0,7322万,6.39万手,9.99,92亿,0,0.5,1.0
2024-11-19,002184.SZ,海得控制,11.37,09:11:36,09:11:36,首板,0.0,换手板,此前涉及重大资产重组+自动化设备+机器人+华为,1.189亿,4.43,8076万,7.1万手,9.96,27亿,0,1.0,
2024-11-19,000605.SZ,渤海股份,10.16,09:11:36,13:11:39,4天3板,1.0,换手板,天津水务集团资产注入猜想+污水处理+天津国资,4.422亿,13.56,4676万,4.6万手,9.96,33亿,0,0.57,2.0
2024-11-19,300537.CY,广信材料,21.76,09:11:39,09:11:39,首板,0.0,换手板,华为手机+光刻胶+BC电池,3.531亿,11.39,8528万,3.92万手,20.02,31亿,0,0.0,
2024-11-19,002759.SZ,天际股份,9.25,09:11:39,09:11:39,首板,0.0,换手板,锂电池+钠离子电池+比亚迪,1.295亿,2.87,6894万,7.45万手,9.99,46亿,0,0.88,
2024-11-19,002905.SZ,金逸影视,7.65,09:11:42,09:11:42,首板,0.0,换手板,影视+电商,1.442亿,5.46,1.366亿,17.9万手,10.07,26亿,0,1.0,
2024-11-19,603901.SH,永创智能,7.47,09:11:45,09:11:15,首板,1.0,换手板,机器人+包装设备+消费行业,1.659亿,4.65,5135万,6.88万手,10.01,36亿,0,0.83,1.0
2024-11-19,002981.SZ,朝阳科技,25.87,09:11:48,09:11:48,首板,0.0,换手板,耳机+AI+小米+虚拟现实,1.605亿,5.31,5056万,1.95万手,9.99,30亿,0,0.82,
2024-11-19,600148.SH,长春一东,24.04,09:11:50,09:11:53,2天2板,1.0,换手板,中兵系+汽车零部件+传感器+换电,1.688亿,5.01,4402万,1.83万手,10.02,34亿,0,0.46,2.0
2024-11-19,603015.SH,弘讯科技,8.77,09:11:57,09:11:57,首板,0.0,换手板,机器人+工业互联网+核聚变电源,1.378亿,3.94,6356万,7.25万手,10.04,35亿,0,0.67,
2024-11-19,000833.SZ,粤桂股份,13.95,09:11:57,13:11:54,9天8板,1.0,换手板,锂电池+硫铁矿+机制糖+光伏+广东国资,25.66亿,40.85,1.097亿,7.86万手,10.02,63亿,0,0.86,18.0
2024-11-19,600650.SH,锦江在线,16.27,09:11:59,09:11:59,3天2板,0.0,换手板,无人出租车+上海国资+持股国泰君安,3.138亿,5.15,1.698亿,10.4万手,10.01,63亿,0,0.84,
2024-11-19,605028.SH,世茂能源,22.62,09:11:59,09:11:35,2天2板,1.0,换手板,热电联产+光伏+固废处理+高股息,1.878亿,5.42,5862万,2.59万手,10.02,36亿,0,0.33,3.0
2024-11-19,000949.SZ,新乡化纤,4.52,10:11:03,10:11:00,2天2板,1.0,换手板,低市净率+化纤+国企,8.909亿,14.0,2456万,5.44万手,9.98,66亿,0,0.67,7.0
2024-11-19,300264.CY,佳创视讯,6.65,10:11:09,10:11:09,首板,0.0,换手板,手势识别+虚拟现实+VR直播+苹果MR,5.357亿,23.1,9284万,14.0万手,20.04,24亿,0,1.0,
2024-11-19,603011.SH,合锻智能,8.29,10:11:09,13:11:39,首板,1.0,换手板,核聚变+机器人+光模块+液压机,6.785亿,16.93,2773万,3.35万手,9.95,40亿,0,0.67,7.0
2024-11-19,002962.SZ,五方光电,16.6,10:11:12,10:11:12,首板,0.0,换手板,华为手机+摄像头模组+TGV玻璃通孔+虚拟现实,2.517亿,7.52,6442万,3.88万手,10.01,34亿,0,0.74,
2024-11-19,603458.SH,勘设股份,7.08,10:11:53,10:11:02,首板,1.0,换手板,智能交通+ETC门架+工程咨询,2.033亿,9.65,3006万,4.25万手,9.94,21亿,0,0.91,2.0
2024-11-19,000952.SZ,广济药业,6.41,10:11:54,10:11:54,首板,0.0,换手板,维生素+合成生物+江南大学合作+湖北国资,1.336亿,6.19,3565万,5.56万手,9.95,22亿,0,0.67,
2024-11-19,001229.SZ,魅视科技,29.45,10:11:54,10:11:54,首板,0.0,换手板,AI体感控制调度技术+视音频+车联网+信创,1.583亿,19.01,1.056亿,3.59万手,10.01,8亿,0,0.6,
2024-11-19,603706.SH,东方环宇,18.71,11:11:32,11:11:47,首板,1.0,换手板,燃气+新疆振兴+高股息,1.509亿,4.42,2834万,1.51万手,9.99,35亿,0,1.0,1.0
2024-11-19,603110.SH,东方材料,16.81,11:11:39,11:11:03,首板,1.0,换手板,东方超算+PCB电子油墨+近期实控人所持部分股权司法拍卖,4.359亿,13.41,2956万,1.76万手,10.01,33亿,0,0.83,1.0
