涨停日期,股票代码,股票名称,收盘价,首次涨停时间,最后涨停时间,连板情况,是否连板,涨停类型,涨停原因,成交金额,换手率,封单额,封单量,涨幅,流通市值,开板次数,是否新股,近一年涨停封板率
2024-07-31,001229.SZ,魅视科技,28.93,09:07:57,13:07:18,,0.0,,,3.445亿,39.89,0.0万,0.0万手,4.97,8亿,2.0,0,0.67
2024-07-31,000032.SZ,深桑达A,14.19,10:07:12,11:07:03,,0.0,,,4.227亿,4.66,0.0万,0.0万手,8.24,91亿,1.0,0,0.6
2024-07-31,600171.SH,上海贝岭,24.25,10:07:17,10:07:26,,0.0,,,59.8亿,33.05,0.0万,0.0万手,-1.86,171亿,,0,0.8
2024-07-31,002243.SZ,力合科创,5.88,10:07:42,10:07:21,,0.0,,,2.09亿,2.99,0.0万,0.0万手,8.09,70亿,1.0,0,1.0
2024-07-31,000652.SZ,泰达股份,3.23,10:07:42,10:07:12,,0.0,,,1.35亿,2.82,0.0万,0.0万手,5.9,47亿,1.0,0,
2024-07-31,300803.CY,指南针,40.38,11:07:24,13:07:48,,0.0,,,10.93亿,6.98,0.0万,0.0万手,17.52,163亿,1.0,0,0.33
2024-07-31,000750.SZ,国海证券,3.16,11:07:33,13:07:09,,0.0,,,6.617亿,3.62,0.0万,0.0万手,6.76,183亿,1.0,0,0.33
2024-07-31,002562.SZ,兄弟科技,3.53,11:07:39,11:07:36,,0.0,,,2.694亿,11.13,0.0万,0.0万手,7.29,24亿,1.0,0,0.75
2024-07-31,601881.SH,中国银河,10.89,11:07:41,13:07:47,,0.0,,,15.74亿,2.03,0.0万,0.0万手,8.47,788亿,1.0,0,1.0
2024-07-31,603093.SH,南华期货,9.61,11:07:49,13:07:55,,0.0,,,1.448亿,2.49,0.0万,0.0万手,7.37,58亿,1.0,0,1.0
2024-07-31,000828.SZ,东莞控股,10.25,11:07:54,13:07:24,,0.0,,,4.691亿,4.42,0.0万,0.0万手,7.22,106亿,2.0,0,0.67
2024-07-31,601519.SH,大智慧,6.13,11:07:56,13:07:35,,0.0,,,4.443亿,3.64,0.0万,0.0万手,8.3,122亿,1.0,0,0.5
2024-07-31,300542.CY,新晨科技,14.19,13:07:03,13:07:27,,0.0,,,6.459亿,19.28,0.0万,0.0万手,17.47,34亿,1.0,0,0.5
2024-07-31,002035.SZ,华帝股份,6.58,13:07:03,13:07:09,,0.0,,,4.138亿,8.27,0.0万,0.0万手,8.58,51亿,1.0,0,1.0
2024-07-31,002253.SZ,川大智胜,10.85,13:07:03,13:07:12,,0.0,,,2.473亿,11.14,0.0万,0.0万手,6.06,22亿,,0,0.85
2024-07-31,600927.SH,永安期货,11.85,13:07:13,13:07:22,,0.0,,,1.56亿,2.5,0.0万,0.0万手,5.62,62亿,1.0,0,
2024-07-31,600990.SH,四创电子,18.36,13:07:24,13:07:15,,0.0,,,3.103亿,6.46,0.0万,0.0万手,8.0,49亿,1.0,0,0.78
2024-07-31,301315.CY,威士顿,36.74,13:07:36,13:07:33,,0.0,,,3.587亿,27.99,0.0万,0.0万手,18.82,13亿,1.0,0,0.75
2024-07-31,603033.SH,三维股份,10.91,13:07:38,13:07:41,,0.0,,,7864万,0.71,0.0万,0.0万手,5.51,110亿,1.0,0,1.0
2024-07-31,002542.SZ,中化岩土,1.61,13:07:42,14:07:24,,0.0,,,1.467亿,5.87,0.0万,0.0万手,9.52,25亿,2.0,0,0.67
2024-07-31,601059.SH,信达证券,14.76,13:07:48,13:07:12,,0.0,,,7.943亿,7.94,0.0万,0.0万手,9.66,102亿,4.0,0,0.25
2024-07-31,000099.SZ,中信海直,19.31,13:07:48,13:07:21,,0.0,,,42.85亿,32.55,0.0万,0.0万手,7.1,137亿,2.0,0,0.79
2024-07-31,600745.SH,闻泰科技,29.83,13:07:55,13:07:13,,0.0,,,8.975亿,2.47,0.0万,0.0万手,8.43,370亿,1.0,0,0.67
2024-07-31,600733.SH,北汽蓝谷,9.59,14:07:03,14:07:54,,0.0,,,44.35亿,9.9,0.0万,0.0万手,9.98,464亿,1.0,0,0.56
2024-08-01,001208.SZ,华菱线缆,9.28,09:08:12,09:08:48,,0.0,,,6.442亿,28.06,0.0万,0.0万手,8.03,23亿,2.0,0,0.56
2024-08-01,603107.SH,上海汽配,18.18,09:08:13,11:08:34,,0.0,,,4.841亿,30.94,0.0万,0.0万手,3.95,15亿,1.0,0,0.5
2024-08-01,603508.SH,思维列控,20.73,09:08:14,13:08:02,,0.0,,,4.648亿,5.78,0.0万,0.0万手,5.77,79亿,1.0,0,0.9
2024-08-01,301112.CY,信邦智能,28.25,09:08:24,09:08:09,,0.0,,,6.491亿,57.46,0.0万,0.0万手,4.71,10亿,3.0,0,0.67
2024-08-01,300213.CY,佳讯飞鸿,6.48,09:08:36,09:08:03,,0.0,,,7.283亿,20.03,0.0万,0.0万手,12.11,35亿,3.0,0,0.0
2024-08-01,603082.SH,北自科技,33.85,09:08:39,09:08:09,,0.0,,,4.794亿,41.75,0.0万,0.0万手,0.8,10亿,1.0,0,0.5
2024-08-01,003026.SZ,中晶科技,30.69,09:08:48,14:08:21,,0.0,,,8.489亿,34.4,0.0万,0.0万手,6.79,24亿,2.0,0,0.58
2024-08-01,000524.SZ,岭南控股,9.8,11:08:24,13:08:00,,0.0,,,4.972亿,7.6,0.0万,0.0万手,4.81,65亿,1.0,0,0.83
2024-08-01,000531.SZ,穗恒运A,5.1,11:08:27,11:08:33,,0.0,,,1.002亿,2.13,0.0万,0.0万手,2.41,46亿,1.0,0,
2024-08-01,601588.SH,北辰实业,1.45,11:08:41,11:08:47,,0.0,,,1.2亿,3.05,0.0万,0.0万手,5.07,38亿,1.0,0,0.0
2024-08-01,603657.SH,春光科技,11.76,11:08:49,11:08:10,,0.0,,,1.604亿,10.16,0.0万,0.0万手,6.23,15亿,1.0,0,0.78
2024-08-01,600336.SH,澳柯玛,5.35,11:08:50,13:08:47,,0.0,,,3.87亿,9.1,0.0万,0.0万手,6.36,42亿,2.0,0,0.67
2024-08-01,300805.CY,电声股份,8.8,11:08:51,11:08:06,,0.0,,,3.569亿,14.56,0.0万,0.0万手,10.41,25亿,1.0,0,0.33
2024-08-01,600460.SH,士兰微,23.26,13:08:03,14:08:09,,0.0,,,28.61亿,7.56,0.0万,0.0万手,7.93,387亿,1.0,0,0.5
2024-08-01,603069.SH,海汽集团,19.51,13:08:03,14:08:21,,0.0,,,7.221亿,11.73,0.0万,0.0万手,4.39,61亿,5.0,0,0.67
2024-08-01,002115.SZ,三维通信,4.79,13:08:39,14:08:06,,0.0,,,3.741亿,10.44,0.0万,0.0万手,6.68,36亿,2.0,0,0.57
2024-08-01,300820.CY,英杰电气,42.7,13:08:51,13:08:30,,0.0,,,6.114亿,13.25,0.0万,0.0万手,13.56,47亿,1.0,0,
2024-08-01,300053.CY,航宇微,13.73,13:08:57,14:08:57,,0.0,,,24.06亿,28.55,0.0万,0.0万手,16.65,88亿,1.0,0,1.0
2024-08-02,600579.SH,克劳斯,6.08,09:08:02,09:08:58,,0.0,,,3.208亿,10.43,0.0万,0.0万手,6.11,30亿,2.0,0,0.89
2024-08-02,002898.SZ,赛隆药业,10.43,09:08:03,13:08:18,,0.0,,,2.759亿,26.28,0.0万,0.0万手,6.86,10亿,1.0,0,0.83
2024-08-02,002512.SZ,达华智能,3.42,09:08:03,10:08:24,,0.0,,,3.237亿,8.82,0.0万,0.0万手,3.64,35亿,1.0,0,0.69
2024-08-02,600684.SH,珠江股份,3.2,09:08:06,09:08:30,,0.0,,,4.267亿,15.44,0.0万,0.0万手,4.23,27亿,1.0,0,0.75
2024-08-02,300473.CY,德尔股份,15.4,09:08:18,09:08:36,,0.0,,,2.851亿,11.76,0.0万,0.0万手,5.19,23亿,1.0,0,
2024-08-02,600118.SH,中国卫星,24.98,09:08:20,10:08:50,,0.0,,,15.51亿,5.23,0.0万,0.0万手,6.57,295亿,1.0,0,
2024-08-02,003009.SZ,中天火箭,43.68,09:08:21,10:08:06,,0.0,,,3.478亿,5.09,0.0万,0.0万手,6.72,67亿,1.0,0,0.33
2024-08-02,301136.CY,招标股份,12.84,09:08:42,10:08:33,,0.0,,,5.291亿,38.1,0.0万,0.0万手,7.27,13亿,1.0,0,1.0
2024-08-02,001696.SZ,宗申动力,15.68,09:08:51,14:08:36,,0.0,,,49.23亿,36.04,0.0万,0.0万手,9.96,139亿,13.0,0,0.78
2024-08-02,000901.SZ,航天科技,10.94,09:08:54,10:08:09,,0.0,,,19.02亿,21.51,0.0万,0.0万手,6.52,87亿,3.0,0,1.0
2024-08-02,001367.SZ,海森药业,24.05,09:08:57,14:08:45,,0.0,,,1.226亿,19.03,0.0万,0.0万手,5.71,6亿,1.0,0,1.0
2024-08-02,603739.SH,蔚蓝生物,13.59,10:08:03,10:08:15,,0.0,,,4.734亿,13.6,0.0万,0.0万手,3.9,34亿,1.0,0,0.67
2024-08-02,002734.SZ,利民股份,7.3,10:08:24,14:08:57,,0.0,,,1.042亿,4.45,0.0万,0.0万手,9.94,23亿,1.0,0,0.4
2024-08-02,001316.SZ,润贝航科,33.27,10:08:24,10:08:30,,0.0,,,2.738亿,28.33,0.0万,0.0万手,1.53,9亿,1.0,0,0.75
2024-08-02,601778.SH,晶科科技,2.46,10:08:43,10:08:58,,0.0,,,3.404亿,3.85,0.0万,0.0万手,4.68,87亿,1.0,0,
2024-08-02,600855.SH,航天长峰,12.05,10:08:48,10:08:00,,0.0,,,11.22亿,19.45,0.0万,0.0万手,3.79,56亿,1.0,0,0.83
2024-08-02,001359.SZ,平安电工,22.91,10:08:51,14:08:36,,0.0,,,3.961亿,37.53,0.0万,0.0万手,5.72,10亿,4.0,0,1.0
2024-08-02,002232.SZ,启明信息,25.16,11:08:06,14:08:39,,0.0,,,29.22亿,29.87,0.0万,0.0万手,5.36,102亿,1.0,0,0.57
2024-08-02,603982.SH,泉峰汽车,8.57,11:08:16,13:08:04,,0.0,,,1.271亿,5.58,0.0万,0.0万手,4.9,22亿,1.0,0,0.75
2024-08-02,300147.CY,香雪制药,5.7,11:08:54,13:08:39,,0.0,,,11.56亿,31.38,0.0万,0.0万手,17.04,37亿,2.0,0,0.75
2024-08-02,600686.SH,金龙汽车,18.1,13:08:30,14:08:51,,0.0,,,37.92亿,30.26,0.0万,0.0万手,8.32,129亿,4.0,0,0.7
2024-08-02,002102.SZ,能特科技,2.83,13:08:36,14:08:21,,0.0,,,4.594亿,7.03,0.0万,0.0万手,8.02,65亿,2.0,0,0.8
2024-08-02,603977.SH,国泰集团,10.01,13:08:36,13:08:45,,0.0,,,1.81亿,2.9,0.0万,0.0万手,5.59,62亿,1.0,0,0.5
2024-08-02,000670.SZ,盈方微,5.28,14:08:51,14:08:12,,0.0,,,5.257亿,14.37,0.0万,0.0万手,8.42,38亿,1.0,0,0.82
2024-08-05,000016.SZ,深康佳A,2.95,09:08:00,09:08:15,,0.0,,,6.65亿,13.24,0.0万,0.0万手,-3.59,47亿,1.0,0,0.71
2024-08-05,601599.SH,浙文影业,2.94,09:08:06,13:08:09,,0.0,,,1.513亿,4.41,0.0万,0.0万手,6.14,34亿,1.0,0,0.62
2024-08-05,002829.SZ,星网宇达,23.5,09:08:09,10:08:00,,0.0,,,16.71亿,46.42,0.0万,0.0万手,-1.43,33亿,3.0,0,0.75
2024-08-05,600661.SH,昂立教育,10.67,09:08:11,14:08:59,,0.0,,,2.397亿,7.95,0.0万,0.0万手,10.0,30亿,1.0,0,0.79
2024-08-05,003005.SZ,竞业达,23.22,09:08:33,09:08:03,,0.0,,,1.659亿,9.7,0.0万,0.0万手,5.12,17亿,1.0,0,0.82
2024-08-05,300159.CY,新研股份,2.8,09:08:36,09:08:45,,0.0,,,9.2亿,22.53,0.0万,0.0万手,14.75,41亿,1.0,0,0.8
2024-08-05,000892.SZ,欢瑞世纪,2.82,09:08:48,09:08:06,,0.0,,,2.672亿,12.71,0.0万,0.0万手,-2.76,19亿,1.0,0,0.44
2024-08-05,601595.SH,上海电影,20.22,09:08:52,09:08:05,,0.0,,,5.564亿,6.05,0.0万,0.0万手,3.75,90亿,1.0,0,0.79
2024-08-05,600501.SH,航天晨光,22.5,09:08:57,09:08:30,,0.0,,,31.01亿,29.95,0.0万,0.0万手,-2.51,95亿,5.0,0,0.83
2024-08-05,002640.SZ,跨境通,1.56,10:08:00,10:08:06,,0.0,,,2.69亿,11.91,0.0万,0.0万手,4.7,22亿,2.0,0,0.71
2024-08-05,000620.SZ,新华联,1.7,10:08:12,14:08:42,,0.0,,,2.917亿,4.14,0.0万,0.0万手,8.28,70亿,3.0,0,0.69
2024-08-05,600811.SH,东方集团,1.29,10:08:19,13:08:21,,0.0,,,7.623亿,16.18,0.0万,0.0万手,5.74,47亿,2.0,0,1.0
2024-08-05,002873.SZ,新天药业,8.64,10:08:36,10:08:27,,0.0,,,1.696亿,8.72,0.0万,0.0万手,3.6,19亿,1.0,0,1.0
2024-08-05,002009.SZ,天奇股份,12.29,10:08:57,10:08:42,,0.0,,,5.355亿,10.95,0.0万,0.0万手,6.78,49亿,1.0,0,0.67
2024-08-05,000793.SZ,华闻集团,1.3,11:08:06,13:08:09,,0.0,,,3.507亿,13.72,0.0万,0.0万手,5.69,25亿,1.0,0,0.83
2024-08-05,603444.SH,吉比特,175.17,11:08:54,13:08:39,,0.0,,,6.014亿,4.75,0.0万,0.0万手,7.47,126亿,1.0,0,
2024-08-05,000826.SZ,启迪环境,1.6,13:08:03,13:08:21,,0.0,,,1.159亿,5.07,0.0万,0.0万手,5.96,22亿,1.0,0,0.73
2024-08-05,603900.SH,莱绅通灵,6.12,13:08:16,14:08:31,,0.0,,,4.127亿,20.44,0.0万,0.0万手,8.7,20亿,5.0,0,1.0
2024-08-05,002629.SZ,仁智股份,1.77,13:08:54,13:08:15,,0.0,,,7303万,11.56,0.0万,0.0万手,5.36,6亿,2.0,0,0.5
2024-08-05,002972.SZ,科安达,9.9,14:08:27,14:08:39,,0.0,,,1.033亿,7.94,0.0万,0.0万手,3.99,13亿,1.0,0,0.43
2024-08-05,000829.SZ,天音控股,8.64,14:08:30,14:08:42,,0.0,,,6.869亿,7.94,0.0万,0.0万手,7.6,88亿,2.0,0,0.73
2024-08-05,603378.SH,亚士创能,7.32,14:08:51,14:08:36,,0.0,,,1.251亿,4.12,0.0万,0.0万手,9.91,31亿,2.0,0,0.5
2024-08-06,603278.SH,大业股份,7.14,09:08:02,09:08:29,,0.0,,,4.658亿,17.49,0.0万,0.0万手,-9.96,24亿,1.0,0,1.0
2024-08-06,002207.SZ,准油股份,4.74,09:08:09,09:08:15,,0.0,,,1.721亿,13.82,0.0万,0.0万手,4.87,12亿,1.0,0,0.73
2024-08-06,002278.SZ,神开股份,4.98,09:08:09,09:08:57,,0.0,,,4.81亿,27.64,0.0万,0.0万手,2.68,16亿,2.0,0,0.86
2024-08-06,002634.SZ,棒杰股份,3.59,09:08:24,10:08:42,,0.0,,,7711万,4.82,0.0万,0.0万手,7.16,16亿,1.0,0,0.5
2024-08-06,000901.SZ,航天科技,12.7,09:08:33,13:08:45,,0.0,,,31.79亿,30.85,0.0万,0.0万手,5.57,101亿,6.0,0,0.67
2024-08-06,000980.SZ,众泰汽车,1.82,09:08:42,09:08:45,,0.0,,,11.07亿,11.44,0.0万,0.0万手,-9.9,88亿,1.0,0,0.82
2024-08-06,002810.SZ,山东赫达,11.5,09:08:48,09:08:27,,0.0,,,1.055亿,2.84,0.0万,0.0万手,5.12,36亿,1.0,0,1.0
2024-08-06,002168.SZ,惠程科技,2.94,09:08:57,10:08:21,,0.0,,,3.471亿,15.27,0.0万,0.0万手,8.89,23亿,4.0,0,0.86
2024-08-06,002046.SZ,国机精工,11.19,10:08:12,11:08:06,,0.0,,,5.725亿,9.83,0.0万,0.0万手,8.64,58亿,1.0,0,0.0
2024-08-06,002685.SZ,华东重机,3.79,10:08:12,13:08:21,,0.0,,,9.281亿,24.05,0.0万,0.0万手,5.87,38亿,5.0,0,0.83
2024-08-06,001359.SZ,平安电工,22.93,10:08:12,10:08:36,,0.0,,,3.336亿,32.05,0.0万,0.0万手,4.89,10亿,1.0,0,0.75
2024-08-06,001379.SZ,腾达科技,32.44,10:08:51,11:08:54,,0.0,,,15.19亿,86.25,0.0万,0.0万手,-9.99,16亿,2.0,0,1.0
2024-08-06,600397.SH,安源煤业,1.9,11:08:31,11:08:34,,0.0,,,5920万,3.13,0.0万,0.0万手,5.56,18亿,1.0,0,0.5
2024-08-06,603131.SH,上海沪工,15.41,11:08:45,11:08:24,,0.0,,,6.346亿,13.15,0.0万,0.0万手,7.91,49亿,1.0,0,0.72
2024-08-07,600851.SH,海欣股份,5.72,09:08:12,09:08:48,,0.0,,,2.288亿,5.37,0.0万,0.0万手,4.57,42亿,1.0,0,1.0
2024-08-07,300880.CY,迦南智能,18.01,09:08:24,09:08:06,,0.0,,,3.057亿,8.47,0.0万,0.0万手,12.63,34亿,1.0,0,
2024-08-07,600455.SH,博通股份,15.92,09:08:24,10:08:21,,0.0,,,1.131亿,11.17,0.0万,0.0万手,4.53,9亿,1.0,0,1.0
2024-08-07,600444.SH,国机通用,14.27,09:08:28,09:08:01,,0.0,,,5.624亿,24.78,0.0万,0.0万手,-2.86,20亿,2.0,0,0.5
2024-08-07,002620.SZ,瑞和股份,2.88,09:08:36,09:08:45,,0.0,,,2.022亿,20.9,0.0万,0.0万手,-2.04,9亿,1.0,0,0.67
2024-08-07,000812.SZ,陕西金叶,4.11,09:08:42,09:08:36,,0.0,,,2.516亿,7.88,0.0万,0.0万手,5.93,31亿,1.0,0,0.33
2024-08-07,000526.SZ,学大教育,61.6,09:08:48,09:08:36,,0.0,,,6.747亿,9.05,0.0万,0.0万手,-0.55,73亿,,0,1.0
2024-08-07,002771.SZ,真视通,15.88,09:08:54,10:08:30,,0.0,,,4.421亿,15.95,0.0万,0.0万手,5.17,27亿,1.0,0,0.75
2024-08-07,603131.SH,上海沪工,16.95,10:08:16,10:08:37,,0.0,,,11.5亿,22.05,0.0万,0.0万手,9.99,53亿,2.0,0,0.72
2024-08-07,002454.SZ,松芝股份,5.86,10:08:57,10:08:42,,0.0,,,1.461亿,4.01,0.0万,0.0万手,6.74,36亿,3.0,0,1.0
2024-08-07,600326.SH,西藏天路,4.52,11:08:48,14:08:48,,0.0,,,4.89亿,8.55,0.0万,0.0万手,9.71,58亿,3.0,0,0.62
2024-08-07,603040.SH,新坐标,19.03,13:08:22,13:08:25,,0.0,,,5303万,2.06,0.0万,0.0万手,5.96,25亿,2.0,0,0.8
2024-08-07,001269.SZ,欧晶科技,30.91,13:08:24,14:08:45,,0.0,,,4.686亿,18.78,0.0万,0.0万手,9.18,25亿,1.0,0,0.88
2024-08-07,300147.CY,香雪制药,8.43,13:08:42,13:08:45,,0.0,,,15.38亿,29.13,0.0万,0.0万手,18.23,55亿,,0,0.6
2024-08-08,002491.SZ,通鼎互联,3.66,09:08:00,10:08:12,,0.0,,,3.48亿,7.75,0.0万,0.0万手,3.39,43亿,2.0,0,
2024-08-08,600345.SH,长江通信,18.33,09:08:00,14:08:00,,0.0,,,6.196亿,16.3,0.0万,0.0万手,2.63,36亿,1.0,0,0.8
2024-08-08,002651.SZ,利君股份,6.53,09:08:00,14:08:06,,0.0,,,6.487亿,16.13,0.0万,0.0万手,-1.06,36亿,5.0,0,1.0
2024-08-08,600343.SH,航天动力,9.36,09:08:02,09:08:17,,0.0,,,12.53亿,18.31,0.0万,0.0万手,-8.05,59亿,3.0,0,0.75
2024-08-08,002298.SZ,中电兴发,3.98,09:08:03,09:08:12,,0.0,,,2.831亿,10.93,0.0万,0.0万手,1.79,25亿,1.0,0,0.83
2024-08-08,000404.SZ,长虹华意,5.93,09:08:09,09:08:21,,0.0,,,2.982亿,7.17,0.0万,0.0万手,5.33,41亿,1.0,0,0.33
2024-08-08,000901.SZ,航天科技,13.81,09:08:15,10:08:54,,0.0,,,46.23亿,39.35,0.0万,0.0万手,-1.15,110亿,12.0,0,0.6
2024-08-08,300981.CY,中红医疗,10.85,09:08:33,13:08:45,,0.0,,,2.641亿,6.49,0.0万,0.0万手,10.04,38亿,1.0,0,1.0
2024-08-08,603988.SH,中电电机,10.59,09:08:56,10:08:08,,0.0,,,4.071亿,15.56,0.0万,0.0万手,0.47,24亿,1.0,0,0.82
2024-08-08,000759.SZ,中百集团,3.45,10:08:00,10:08:57,,0.0,,,3.363亿,14.76,0.0万,0.0万手,3.92,22亿,2.0,0,0.62
2024-08-08,300426.CY,唐德影视,8.19,10:08:03,14:08:27,,0.0,,,3.207亿,9.94,0.0万,0.0万手,13.43,32亿,1.0,0,1.0
2024-08-08,002873.SZ,新天药业,10.16,10:08:33,14:08:36,,0.0,,,3.402亿,15.3,0.0万,0.0万手,8.55,22亿,2.0,0,0.67
2024-08-08,003026.SZ,中晶科技,29.21,10:08:39,11:08:03,,0.0,,,6.879亿,29.64,0.0万,0.0万手,5.87,23亿,4.0,0,0.6
2024-08-08,605567.SH,春雪食品,8.06,10:08:55,10:08:34,,0.0,,,6523万,6.54,0.0万,0.0万手,5.36,9亿,1.0,0,1.0
2024-08-08,600266.SH,城建发展,4.37,11:08:24,13:08:39,,0.0,,,5.434亿,5.89,0.0万,0.0万手,8.17,94亿,1.0,0,0.29
2024-08-08,600753.SH,庚星股份,6.24,11:08:33,13:08:06,,0.0,,,2.147亿,16.02,0.0万,0.0万手,4.0,13亿,1.0,0,0.62
2024-08-08,601162.SH,天风证券,2.55,11:08:48,13:08:24,,0.0,,,15.37亿,6.95,0.0万,0.0万手,5.81,220亿,1.0,0,0.5
2024-08-08,600383.SH,金地集团,3.22,11:08:53,13:08:14,,0.0,,,9.24亿,6.36,0.0万,0.0万手,5.57,145亿,1.0,0,0.5
2024-08-08,601588.SH,北辰实业,1.5,13:08:02,13:08:23,,0.0,,,1.302亿,3.3,0.0万,0.0万手,8.7,39亿,2.0,0,0.0
2024-08-09,300653.CY,正海生物,24.46,09:08:00,10:08:39,,0.0,,,6.057亿,13.43,0.0万,0.0万手,15.81,44亿,5.0,0,
2024-08-09,002102.SZ,能特科技,3.23,09:08:00,09:08:00,,0.0,,,9.596亿,12.67,0.0万,0.0万手,4.87,75亿,1.0,0,0.67
2024-08-09,002901.SZ,大博医疗,25.66,09:08:00,10:08:51,,0.0,,,2.096亿,2.3,0.0万,0.0万手,3.84,89亿,1.0,0,0.8
2024-08-09,300326.CY,凯利泰,4.3,09:08:03,09:08:27,,0.0,,,2.072亿,6.27,0.0万,0.0万手,4.62,30亿,1.0,0,
2024-08-09,002927.SZ,泰永长征,11.88,09:08:06,14:08:18,,0.0,,,2.261亿,8.52,0.0万,0.0万手,7.51,26亿,2.0,0,0.5
2024-08-09,002305.SZ,南国置业,1.68,09:08:18,11:08:54,,0.0,,,3.987亿,13.56,0.0万,0.0万手,6.33,29亿,2.0,0,0.64
2024-08-09,300963.CY,中洲特材,8.39,09:08:33,09:08:18,,0.0,,,2.648亿,15.03,0.0万,0.0万手,7.98,16亿,1.0,0,
2024-08-09,600383.SH,金地集团,3.5,09:08:36,14:08:00,,0.0,,,14.56亿,9.27,0.0万,0.0万手,8.7,158亿,7.0,0,0.4
2024-08-09,002861.SZ,瀛通通讯,9.32,09:08:42,09:08:45,,0.0,,,1.428亿,12.71,0.0万,0.0万手,5.43,11亿,1.0,0,0.8
2024-08-09,600686.SH,金龙汽车,16.01,09:08:46,09:08:19,,0.0,,,31.18亿,27.63,0.0万,0.0万手,9.13,114亿,3.0,0,0.67
2024-08-09,600376.SH,首开股份,2.3,09:08:47,11:08:26,,0.0,,,1.068亿,1.77,0.0万,0.0万手,5.5,59亿,1.0,0,1.0
2024-08-09,600192.SH,长城电工,4.94,09:08:47,13:08:41,,0.0,,,5.102亿,20.84,0.0万,0.0万手,-9.85,21亿,1.0,0,0.6
2024-08-09,003001.SZ,中岩大地,17.43,10:08:12,10:08:24,,0.0,,,1.571亿,12.31,0.0万,0.0万手,6.87,12亿,2.0,0,0.88
2024-08-09,000014.SZ,沙河股份,9.06,10:08:39,10:08:54,,0.0,,,1.846亿,8.42,0.0万,0.0万手,5.47,21亿,2.0,0,0.33
2024-08-09,000056.SZ,皇庭国际,1.88,10:08:48,11:08:57,,0.0,,,1.796亿,10.41,0.0万,0.0万手,5.03,16亿,2.0,0,0.77
2024-08-09,002556.SZ,辉隆股份,5.41,10:08:51,11:08:18,,0.0,,,5.783亿,11.28,0.0万,0.0万手,4.84,50亿,10.0,0,0.67
2024-08-09,000017.SZ,深中华A,6.14,10:08:57,10:08:21,,0.0,,,3.568亿,18.55,0.0万,0.0万手,0.99,18亿,1.0,0,0.89
2024-08-09,002017.SZ,东信和平,8.4,13:08:18,14:08:21,,0.0,,,2.53亿,5.17,0.0万,0.0万手,6.06,48亿,1.0,0,0.0
2024-08-09,002647.SZ,仁东控股,3.8,14:08:30,14:08:57,,0.0,,,2.473亿,11.59,0.0万,0.0万手,2.7,21亿,1.0,0,0.88
2024-08-12,300854.CY,中兰环保,11.58,09:08:00,13:08:42,,0.0,,,2.23亿,41.64,0.0万,0.0万手,13.64,5亿,4.0,0,1.0
2024-08-12,000010.SZ,美丽生态,1.82,09:08:00,09:08:12,,0.0,,,1.432亿,15.07,0.0万,0.0万手,8.33,9亿,2.0,0,0.76
2024-08-12,600526.SH,菲达环保,3.87,09:08:09,09:08:21,,0.0,,,1.148亿,4.09,0.0万,0.0万手,4.59,27亿,1.0,0,
2024-08-12,603126.SH,中材节能,5.54,09:08:19,09:08:22,,0.0,,,2.086亿,5.93,0.0万,0.0万手,4.14,33亿,3.0,0,0.67
2024-08-12,603316.SH,诚邦股份,3.83,09:08:32,11:08:26,,0.0,,,7150万,6.74,0.0万,0.0万手,2.68,10亿,1.0,0,0.67
2024-08-12,603282.SH,亚光股份,16.25,09:08:38,14:08:35,,0.0,,,8005万,7.53,0.0万,0.0万手,6.7,10亿,3.0,0,0.5
2024-08-12,300256.CY,星星科技,2.37,09:08:42,09:08:24,,0.0,,,7.836亿,19.83,0.0万,0.0万手,13.94,38亿,3.0,0,1.0
2024-08-12,000536.SZ,华映科技,2.22,09:08:42,09:08:06,,0.0,,,5.928亿,9.58,0.0万,0.0万手,6.73,61亿,2.0,0,0.89
2024-08-12,002488.SZ,金固股份,6.44,09:08:45,09:08:00,,0.0,,,5.675亿,9.8,0.0万,0.0万手,4.04,59亿,1.0,0,1.0
2024-08-12,300622.CY,博士眼镜,18.23,10:08:00,14:08:51,,0.0,,,3.329亿,16.51,0.0万,0.0万手,19.86,21亿,6.0,0,0.5
2024-08-12,600696.SH,岩石股份,9.62,10:08:01,10:08:13,,0.0,,,3.914亿,12.31,0.0万,0.0万手,4.45,32亿,1.0,0,1.0
2024-08-12,600963.SH,岳阳林纸,3.67,10:08:15,11:08:03,,0.0,,,2.958亿,4.55,0.0万,0.0万手,6.07,64亿,3.0,0,
2024-08-12,603375.SH,盛景微,40.08,10:08:24,10:08:00,,0.0,,,4.178亿,48.94,0.0万,0.0万手,-0.89,8亿,2.0,0,0.67
2024-08-12,002232.SZ,启明信息,19.96,10:08:30,13:08:45,,0.0,,,17.58亿,22.23,0.0万,0.0万手,8.18,81亿,2.0,0,0.53
2024-08-12,000717.SZ,中南股份,1.8,11:08:00,11:08:21,,0.0,,,8506万,1.95,0.0万,0.0万手,4.05,43亿,1.0,0,1.0
2024-08-12,605060.SH,联德股份,12.82,11:08:01,11:08:19,,0.0,,,7758万,2.55,0.0万,0.0万手,6.66,30亿,1.0,0,1.0
2024-08-12,603139.SH,康惠制药,14.9,11:08:38,14:08:14,,0.0,,,1.865亿,12.98,0.0万,0.0万手,7.74,14亿,5.0,0,0.8
