涨停日期,股票代码,股票名称,收盘价,首次涨停时间,最后涨停时间,连板情况,是否连板,涨停类型,涨停原因,成交金额,换手率,封单额,封单量,涨幅,流通市值,是否新股,近一年涨停封板率,开板次数
2023-07-26,000656.SZ,金科股份,2.04,09:07:00,09:07:00,4天4板,0.0,一字板,房地产+物业管理+三胎+预重整,1.47亿,1.36,5.526亿,2万手,10.27,108亿,0,0.85,
2023-07-26,002575.SZ,群兴玩具,5.76,09:07:00,09:07:00,首板,0.0,一字板,拟定增+实控人变更+酒类销售+物业管理,738.3万,0.22,4001万,6.95万手,9.92,33亿,0,0.56,
2023-07-26,603828.SH,柯利达,4.15,09:07:00,09:07:00,3天3板,0.0,一字板,建筑装饰+PPP,1.528亿,6.18,2530万,6.1万手,10.08,24亿,0,1.0,
2023-07-26,002596.SZ,海南瑞泽,3.29,09:07:00,14:07:33,首板,1.0,换手板,水泥+一带一路+园林开发,4.644亿,13.66,115.7万,0.352万手,10.03,34亿,0,0.83,2.0
2023-07-26,601099.SH,太平洋,3.22,09:07:01,13:07:04,2天2板,1.0,T字板,证券+互联网金融,35.4亿,16.21,1.777亿,55.2万手,9.9,219亿,0,,3.0
2023-07-26,600743.SH,华远地产,2.07,09:07:02,09:07:02,2天2板,0.0,一字板,房地产+北京国资,1.645亿,3.39,5469万,26.4万手,10.11,48亿,0,1.0,
2023-07-26,603682.SH,锦和商管,7.55,09:07:02,09:07:02,3天3板,0.0,一字板,产业园区服务+城市更新+新型城镇化,4054万,1.14,2.337亿,31.0万手,10.06,35亿,0,1.0,
2023-07-26,002310.SZ,东方园林,2.6,09:07:03,09:07:03,6天4板,0.0,换手板,与沙特石油公司合作+环保+园林建设+北京国资,5.754亿,8.76,7755万,29.8万手,10.17,67亿,0,0.8,
2023-07-26,600638.SH,新黄浦,6.84,09:07:10,09:07:13,2天2板,1.0,换手板,房地产+期货+国企改革,3.116亿,6.93,2460万,3.6万手,9.97,46亿,0,0.5,3.0
2023-07-26,301288.CY,清研环境,21.9,09:07:12,09:07:12,首板,0.0,换手板,环保设备+污水处理,9207万,10.8,7692万,3.51万手,20.0,8亿,0,,
2023-07-26,300155.CY,安居宝,6.23,09:07:15,09:07:51,首板,1.0,换手板,智能家居系统+城中村改造+安防,2.975亿,14.82,4055万,6.51万手,20.04,20亿,0,,1.0
2023-07-26,600565.SH,迪马股份,2.04,09:07:19,09:07:16,2天2板,1.0,换手板,房地产+物业管理+军工,3.418亿,6.83,2904万,14.2万手,10.27,50亿,0,0.0,4.0
2023-07-26,600992.SH,贵绳股份,18.89,09:07:22,09:07:41,首板,1.0,换手板,军工+国产航母+钢绳+贵州国资,4.463亿,9.79,2922万,1.55万手,10.02,46亿,0,0.93,2.0
2023-07-26,300844.CY,山水比德,51.85,09:07:24,09:07:24,3天3板,0.0,换手板,园林景观+文旅IP+AIGC,2.297亿,27.12,5383万,1.04万手,20.0,8亿,0,1.0,
2023-07-26,000961.SZ,中南建设,2.18,09:07:30,09:07:30,4天3板,0.0,换手板,房地产+数据交易中心+区块链+机器人,4.302亿,5.25,1.113亿,51.0万手,10.1,83亿,0,0.75,
2023-07-26,603023.SH,威帝股份,5.54,09:07:30,14:07:03,3天2板,1.0,换手板,拟收购+复牌+无人驾驶+汽车电子,6.141亿,20.23,1163万,2.1万手,9.92,31亿,0,0.67,10.0
2023-07-26,000826.SZ,启迪环境,3.3,09:07:45,09:07:45,首板,0.0,换手板,环保+新型城镇化+碳中和+锂电池,1.915亿,4.17,6556万,19.9万手,10.0,47亿,0,0.83,
2023-07-26,301049.CY,超越科技,26.45,09:07:45,09:07:45,首板,0.0,换手板,环保+动力电池回收+汽车拆解+医疗废物处理,2.143亿,32.73,1.167亿,4.41万手,20.01,6亿,0,0.75,
2023-07-26,605069.SH,正和生态,10.32,09:07:48,09:07:48,首板,0.0,换手板,环保+生态景观+新型城镇化+碳中和,3923万,4.58,2818万,2.73万手,10.02,8亿,0,,
2023-07-26,002146.SZ,荣盛发展,2.79,09:07:54,09:07:06,8天6板,1.0,换手板,房地产+新能源汽车+半年报预增,13.05亿,12.11,9719万,34.8万手,9.84,108亿,0,0.89,2.0
2023-07-26,600340.SH,华夏幸福,2.68,10:07:02,14:07:32,首板,1.0,换手板,房地产+互联网金融,9.124亿,8.91,905.2万,3.38万手,9.84,104亿,0,0.4,9.0
2023-07-26,000965.SZ,天保基建,4.76,10:07:06,10:07:06,首板,0.0,换手板,房地产+大飞机+国企改革,4.669亿,9.16,8442万,17.7万手,9.93,52亿,0,0.62,
2023-07-26,000004.SZ,国华网安,19.39,10:07:09,14:07:09,首板,1.0,换手板,网络安全+鸿蒙+电力物联网+摘帽,6.827亿,30.69,2626万,1.35万手,9.98,23亿,0,0.67,2.0
2023-07-26,600322.SH,天房发展,2.57,10:07:10,10:07:10,4天3板,0.0,换手板,房地产+天津国资,5.65亿,20.78,199.1万,0.775万手,9.83,28亿,0,0.71,
2023-07-26,002269.SZ,美邦服饰,1.99,10:07:15,13:07:03,5天3板,1.0,换手板,服装家纺+电子商务+中俄贸易+半年报预增,6.551亿,13.44,2878万,14.5万手,9.94,49亿,0,0.82,9.0
2023-07-26,301429.CY,森泰股份,30.1,10:07:24,14:07:30,首板,1.0,换手板,木塑复合材料+外销+收购+次新股,5.536亿,69.23,3402万,1.13万手,20.02,8亿,0,,1.0
2023-07-26,002377.SZ,国创高新,2.78,10:07:39,10:07:48,首板,1.0,换手板,房地产服务+沥青+数据中心+腾讯云,1.855亿,7.45,1.923亿,69.2万手,9.88,25亿,0,0.8,
2023-07-26,000981.SZ,山子股份,1.67,10:07:57,14:07:21,首板,1.0,换手板,汽车零部件+房地产+减速器+摘帽,5.324亿,5.84,404.0万,2.42万手,9.87,93亿,0,0.5,11.0
2023-07-26,600470.SH,六国化工,6.2,11:07:55,11:07:55,首板,0.0,换手板,化肥+磷化工+煤化工,2.59亿,8.21,5517万,8.9万手,9.93,32亿,0,0.0,
2023-07-26,002305.SZ,南国置业,2.7,11:07:57,11:07:57,首板,0.0,换手板,房地产+REITs+国企改革,4.248亿,9.55,1916万,7.1万手,10.2,46亿,0,0.5,
2023-07-26,600753.SH,庚星股份,11.13,13:07:02,13:07:02,2天2板,0.0,换手板,参股武汉敏声+煤炭物流+换电+MEMS技术,2.25亿,9.87,2239万,2.01万手,9.98,23亿,0,0.75,
2023-07-26,002336.SZ,人人乐,17.19,13:07:09,13:07:09,6天4板,0.0,换手板,商超百货+预制菜+跨境电商+国企改革,6.14亿,10.26,1.046亿,6.08万手,9.98,64亿,0,0.89,
2023-07-26,601086.SH,国芳集团,5.76,13:07:18,13:07:18,首板,0.0,换手板,百货零售+新零售+半年报增长,2.397亿,6.65,5940万,10.3万手,9.92,38亿,0,1.0,
2023-07-26,000890.SZ,法尔胜,4.57,13:07:30,13:07:30,首板,0.0,换手板,光通信+环保设备+钢丝绳+半年报预增,1.277亿,6.94,8393万,18.4万手,10.12,19亿,0,0.8,
2023-07-26,605188.SH,国光连锁,12.25,13:07:47,14:07:29,5天4板,1.0,换手板,百货商超+智能物流+预制菜+电子商务,5.072亿,77.05,1016万,0.83万手,9.96,7亿,0,0.69,6.0
2023-07-26,301505.CY,苏州规划,58.93,14:07:30,14:07:06,首板,1.0,换手板,城中村改造+城市规划+空间计算+次新股,7.461亿,72.1,3558万,0.604万手,20.0,11亿,0,,1.0
2023-07-26,600231.SH,凌钢股份,2.5,14:07:47,14:07:47,首板,1.0,换手板,钢铁+国企改革,1.708亿,2.46,669.8万,2.68万手,10.13,71亿,0,,5.0
2023-07-26,601005.SH,重庆钢铁,1.58,14:07:58,14:07:01,首板,1.0,换手板,钢铁+中厚钢板+国企改革,3.436亿,2.69,5687万,36.0万手,9.72,132亿,0,,1.0
2023-07-27,000572.SZ,海马汽车,4.69,09:07:00,09:07:00,首板,0.0,一字板,汽车整车+无人驾驶+充电桩+小鹏,1.756亿,2.28,5275万,11.2万手,10.09,77亿,0,0.5,
2023-07-27,002662.SZ,京威股份,3.63,09:07:00,09:07:00,首板,0.0,一字板,汽车零部件+锂电池+小鹏汽车,1.14亿,2.09,7434万,20.5万手,10.0,54亿,0,0.5,
2023-07-27,603682.SH,锦和商管,8.31,09:07:00,09:07:00,4天4板,0.0,T字板,产业园区服务+城市更新+新型城镇化,4.502亿,11.57,9246万,11.1万手,10.07,39亿,0,1.0,
2023-07-27,002363.SZ,隆基机械,7.94,09:07:00,09:07:00,首板,0.0,换手板,汽车零部件+小鹏汽车+特斯拉,1.704亿,5.25,4609万,5.81万手,9.97,33亿,0,0.88,
2023-07-27,002575.SZ,群兴玩具,6.34,09:07:00,09:07:24,2天2板,1.0,T字板,拟定增+实控人变更+酒类销售+物业管理,1.903亿,5.11,2463万,3.89万手,10.07,37亿,0,0.56,3.0
2023-07-27,300375.CY,鹏翎股份,4.66,09:07:03,09:07:03,首板,0.0,换手板,汽车橡胶管路+小鹏汽车,2.038亿,8.66,7895万,16.9万手,20.1,23亿,0,,
2023-07-27,002766.SZ,索菱股份,5.91,09:07:03,09:07:03,首板,0.0,换手板,汽车零部件+无人驾驶+胎压检测,1.706亿,3.47,1568万,2.65万手,10.06,49亿,0,0.78,
2023-07-27,601086.SH,国芳集团,6.34,09:07:03,14:07:18,2天2板,1.0,换手板,百货零售+新零售+半年报增长,6.181亿,15.41,266.0万,0.419万手,10.07,42亿,0,1.0,9.0
2023-07-27,603725.SH,天安新材,9.75,09:07:15,09:07:15,首板,0.0,换手板,小鹏汽车+高分子复合饰面材料+装配式建筑+半年报预增,7152万,3.6,4615万,4.73万手,10.05,20亿,0,,
2023-07-27,002671.SZ,龙泉股份,5.05,09:07:18,09:07:18,首板,0.0,换手板,混凝土输水管道+新型城镇化+高端金属压力管件,1.907亿,8.28,2501万,4.95万手,10.02,23亿,0,0.67,
2023-07-27,002451.SZ,摩恩电气,7.44,09:07:18,09:07:18,首板,0.0,换手板,扁形电磁线+充电桩电缆+电网设备,1.427亿,4.45,4704万,6.32万手,10.06,32亿,0,0.5,
2023-07-27,000890.SZ,法尔胜,5.03,09:07:30,09:07:09,2天2板,1.0,换手板,光导纤维+环保设备+钢丝绳+半年报预增,2.444亿,11.79,3664万,7.29万手,10.07,21亿,0,1.0,1.0
2023-07-27,605333.SH,沪光股份,15.21,09:07:34,09:07:34,首板,0.0,换手板,汽车线束+特斯拉,1.481亿,10.12,5618万,3.69万手,9.98,14亿,0,0.6,
2023-07-27,300114.CY,中航电测,57.91,09:07:48,14:07:30,首板,1.0,换手板,收购成飞+军工电子+机器人+中字头,39.13亿,11.54,1.096亿,1.89万手,20.0,342亿,0,,13.0
2023-07-27,301119.CY,正强股份,30.35,09:07:51,09:07:51,首板,0.0,换手板,汽车零部件+小鹏汽车,2.386亿,29.91,4673万,1.54万手,20.01,8亿,0,1.0,
2023-07-27,000926.SZ,福星股份,5.35,09:07:54,09:07:54,首板,0.0,换手板,新型城镇化+房地产+金属制品,4.29亿,8.76,4273万,7.99万手,10.08,50亿,0,0.0,
2023-07-27,300635.CY,中达安,16.98,09:07:54,11:07:42,首板,1.0,换手板,新型城镇化+工程监理,5.116亿,26.89,2292万,1.35万手,20.0,19亿,0,,5.0
2023-07-27,600936.SH,广西广电,5.23,09:07:58,15:07:00,5天4板,1.0,换手板,实控人变更+电视广播+数字乡村+国企改革,8.413亿,9.83,157.9万,0.302万手,10.11,87亿,0,0.88,10.0
2023-07-27,301357.CY,北方长龙,61.39,10:07:27,10:07:27,首板,0.0,换手板,军工+非金属复合材料+无人机+次新股,3.495亿,37.45,9629万,1.57万手,20.0,9亿,0,,
2023-07-27,002355.SZ,兴民智通,5.46,10:07:30,10:07:12,首板,1.0,换手板,无人驾驶+钢制车轮+数据要素+人工智能,5.259亿,16.05,5449万,9.98万手,10.08,33亿,0,0.57,3.0
2023-07-27,002377.SZ,国创高新,3.06,10:07:36,10:07:36,2天2板,0.0,换手板,房地产服务+沥青+数据中心+腾讯云,2.907亿,10.96,2.608亿,85.2万手,10.07,28亿,0,0.8,
2023-07-27,000981.SZ,山子股份,1.84,10:07:57,10:07:57,2天2板,0.0,换手板,汽车零部件+房地产+减速器+摘帽,5.767亿,5.93,4220万,22.9万手,10.18,102亿,0,0.5,
2023-07-27,600665.SH,天地源,4.91,11:07:56,11:07:56,首板,0.0,换手板,房地产+物业管理+水利,2.243亿,5.57,1465万,2.99万手,10.09,42亿,0,1.0,
2023-07-27,601005.SH,重庆钢铁,1.74,13:07:12,14:07:12,2天2板,1.0,换手板,钢铁+中厚钢板+国企改革,10.7亿,7.64,1926万,11.1万手,10.13,145亿,0,,7.0
2023-07-28,000715.SZ,中兴商业,8.5,09:07:00,09:07:00,首板,0.0,换手板,百货商超+新零售+半年报增长,1.381亿,4.0,3467万,4.08万手,9.96,35亿,0,0.62,
2023-07-28,002671.SZ,龙泉股份,5.56,09:07:00,14:07:54,2天2板,1.0,T字板,混凝土输水管道+新型城镇化+高端金属压力管件,7.38亿,29.71,586.1万,1.05万手,10.1,25亿,0,0.75,6.0
2023-07-28,603116.SH,红蜻蜓,6.7,09:07:02,09:07:02,首板,0.0,换手板,服装家纺+C2M+阿里巴巴+半年报增长,5350万,1.42,5101万,7.61万手,10.02,38亿,0,0.5,
2023-07-28,002762.SZ,金发拉比,10.53,09:07:09,09:07:09,首板,0.0,换手板,三胎+母婴消费品+医美+毛发医疗,2.914亿,14.0,8717万,8.28万手,10.03,21亿,0,0.67,
2023-07-28,601099.SH,太平洋,3.64,09:07:12,10:07:36,4天3板,1.0,换手板,证券+互联网金融,40.24亿,16.71,3.91亿,1万手,9.97,248亿,0,1.0,2.0
2023-07-28,000609.SZ,中迪投资,5.9,09:07:15,11:07:27,首板,1.0,换手板,房地产+互联网金融+高铁+半年报同比预增,2.839亿,16.93,5987万,10.1万手,10.07,17亿,0,0.67,1.0
2023-07-28,002377.SZ,国创高新,3.37,09:07:24,09:07:24,3天3板,0.0,换手板,房地产服务+沥青+数据中心+腾讯云,2.01亿,6.63,1.811亿,53.8万手,10.13,30亿,0,0.86,
2023-07-28,600280.SH,中央商场,5.19,09:07:28,13:07:01,首板,1.0,换手板,百货商超+预制菜+房地产+半年报预增,12.46亿,21.83,1316万,2.54万手,9.96,58亿,0,0.82,9.0
2023-07-28,603132.SH,金徽股份,13.29,09:07:29,14:07:47,首板,1.0,换手板,超导材料+有色金属+智慧矿山,2.33亿,11.12,1517万,1.14万手,10.02,21亿,0,,2.0
2023-07-28,600807.SH,济南高新,3.64,09:07:36,09:07:30,首板,1.0,换手板,物业管理+黄金+医疗器械+国企改革,1.67亿,5.87,2961万,8.14万手,9.97,28亿,0,0.0,3.0
2023-07-28,600067.SH,冠城大通,3.26,09:07:42,10:07:45,首板,1.0,换手板,房地产+氢能源+锂电池+扁线电机,2.59亿,5.82,2355万,7.22万手,10.14,45亿,0,,1.0
2023-07-28,601086.SH,国芳集团,6.97,09:07:47,11:07:14,3天3板,1.0,换手板,百货零售+新零售+半年报增长,6.561亿,14.81,3970万,5.7万手,9.94,46亿,0,1.0,3.0
2023-07-28,301056.CY,森赫股份,11.76,09:07:51,09:07:51,首板,0.0,换手板,新型城镇化+电梯+人脸识别+一带一路,2.698亿,35.56,5432万,4.62万手,20.0,7亿,0,,
2023-07-28,000010.SZ,美丽生态,2.86,09:07:54,09:07:54,4天2板,0.0,换手板,新型城镇化+园林绿化+基建+煤炭,1.473亿,10.0,5280万,18.5万手,10.0,14亿,0,0.5,
2023-07-28,000572.SZ,海马汽车,5.16,10:07:09,10:07:09,2天2板,0.0,换手板,汽车整车+无人驾驶+充电桩+小鹏,8.988亿,11.05,6152万,11.9万手,10.02,84亿,0,0.5,
2023-07-28,601162.SH,天风证券,3.58,10:07:11,10:07:11,首板,0.0,换手板,证券+期货+国企改革,24.0亿,8.07,2.454亿,68.6万手,10.15,310亿,0,0.0,
2023-07-28,601059.SH,信达证券,16.34,10:07:11,10:07:17,首板,1.0,换手板,证券+期货+次新股+国企改革,14.11亿,27.39,6.614亿,40.5万手,10.03,52亿,0,0.0,1.0
2023-07-28,002961.SZ,瑞达期货,16.37,10:07:12,10:07:57,首板,1.0,换手板,增资+期货+互联网金融,1.528亿,2.15,3749万,2.29万手,10.01,72亿,0,0.67,1.0
2023-07-28,601127.SH,赛力斯,42.24,10:07:13,11:07:40,首板,1.0,换手板,无人驾驶+华为汽车+固态电池+新能源汽车,33.1亿,5.38,1.54亿,3.65万手,10.0,636亿,0,0.78,2.0
2023-07-28,000850.SZ,华茂股份,4.19,10:07:15,10:07:54,首板,1.0,换手板,纺织制造+金属铜+参股券商+国企改革,1.574亿,4.07,4085万,9.75万手,9.97,39亿,0,1.0,1.0
2023-07-28,300169.CY,天晟新材,5.63,10:07:42,10:07:42,首板,0.0,换手板,证券+OLED+高分子发泡材料,2.427亿,15.52,4625万,8.22万手,20.04,16亿,0,,
2023-07-28,603716.SH,塞力医疗,10.52,11:07:04,11:07:04,首板,0.0,换手板,降压疫苗+诊断试剂+DRG/DIP+医疗大数据,1.94亿,9.43,1931万,1.84万手,10.04,21亿,0,0.71,
2023-07-28,002146.SZ,荣盛发展,2.76,11:07:12,14:07:36,10天7板,1.0,换手板,房地产+新能源汽车+半年报预增,23.07亿,22.19,4451万,16.1万手,9.96,107亿,0,0.91,3.0
2023-07-28,600266.SH,城建发展,6.79,11:07:20,11:07:59,4天2板,1.0,换手板,房地产+北京国资,7.401亿,5.05,4752万,7.0万手,10.05,153亿,0,0.75,1.0
2023-07-28,601860.SH,紫金银行,2.9,11:07:22,11:07:22,首板,0.0,换手板,银行+农商行,5.932亿,6.0,7911万,27.3万手,9.85,101亿,0,,
2023-07-28,601555.SH,东吴证券,9.13,11:07:22,13:07:16,4天2板,1.0,换手板,证券+国企改革+半年报预增,28.46亿,6.41,5644万,6.18万手,10.0,457亿,0,1.0,8.0
2023-07-28,301315.CY,威士顿,65.8,11:07:33,11:07:33,首板,0.0,换手板,互联网金融+工业软件+烟草+次新股,6.159亿,48.88,6982万,1.06万手,20.01,13亿,0,1.0,
2023-07-28,601136.SH,首创证券,17.72,11:07:36,11:07:09,4天2板,0.0,换手板,证券+互联网金融+次新股,17.44亿,37.46,7589万,4.28万手,9.99,48亿,0,0.5,
2023-07-28,601519.SH,大智慧,7.8,11:07:37,11:07:37,首板,0.0,换手板,互联网金融+国产软件+数据中心,10.33亿,6.82,4183万,5.36万手,10.01,156亿,0,0.62,
2023-07-28,688318.KC,财富趋势,126.48,11:07:44,11:07:44,4天2板,0.0,换手板,金融科技+国产软件+人工智能,9.48亿,13.03,8227万,0.65万手,20.0,79亿,0,1.0,
2023-07-28,000750.SZ,国海证券,4.09,11:07:45,11:07:45,4天2板,0.0,换手板,证券+国企改革+半年报预增,16.47亿,7.68,8791万,21.5万手,9.95,222亿,0,1.0,
2023-07-28,600381.SH,青海春天,8.9,13:07:08,13:07:59,首板,1.0,换手板,白酒+冬虫夏草,2.452亿,4.82,3158万,3.55万手,10.01,52亿,0,0.6,2.0
2023-07-28,300740.CY,水羊股份,18.97,13:07:15,13:07:15,首板,0.0,换手板,化妆品+医美+毛发医疗+半年报增长,10.28亿,15.78,4030万,2.12万手,19.99,67亿,0,,
2023-07-28,000700.SZ,模塑科技,6.59,13:07:27,13:07:27,首板,0.0,换手板,汽车零部件+特斯拉+小鹏+民营医院,4.3亿,7.34,9308万,14.1万手,10.02,60亿,0,1.0,
2023-07-28,601881.SH,中国银河,14.17,13:07:28,14:07:22,4天2板,1.0,换手板,证券+国企改革,37.29亿,4.08,2095万,1.48万手,10.02,943亿,0,0.2,8.0
2023-07-28,603383.SH,顶点软件,63.94,13:07:33,14:07:21,首板,1.0,换手板,金融科技+半年报预增+信创,4.178亿,3.96,1570万,0.246万手,9.99,107亿,0,0.5,3.0
2023-07-28,600155.SH,华创云信,7.52,13:07:40,13:07:31,首板,1.0,换手板,证券+期货+半年报预增,15.28亿,9.3,6938万,9.23万手,9.94,170亿,0,,2.0
2023-07-28,600369.SH,西南证券,4.31,13:07:41,13:07:11,首板,1.0,换手板,证券+期货+半年报预增+国企改革,8.828亿,3.34,6214万,14.4万手,9.95,272亿,0,0.0,2.0
2023-07-28,000861.SZ,海印股份,2.31,13:07:42,13:07:42,首板,0.0,换手板,商业物业运营+金融服务+动力电池回收+免税店,4.269亿,8.12,6911万,29.9万手,10.0,54亿,0,,
2023-07-28,600446.SH,金证股份,13.97,13:07:51,14:07:21,首板,1.0,换手板,金融科技+国产软件+信创,10.81亿,8.48,5874万,4.21万手,10.0,131亿,0,0.62,2.0
2023-07-28,603378.SH,亚士创能,10.85,13:07:54,13:07:54,首板,0.0,换手板,建筑材料+建筑节能,2.198亿,4.97,7654万,7.05万手,10.04,46亿,0,0.83,
2023-07-28,601375.SH,中原证券,4.35,13:07:54,13:07:06,首板,1.0,换手板,证券+数据交易中心+国企改革,11.62亿,7.96,5541万,12.7万手,10.13,149亿,0,,1.0
2023-07-28,600030.SH,中信证券,23.67,14:07:13,14:07:13,首板,0.0,换手板,证券+期货+国企改革,101.8亿,3.88,10.61亿,44.8万手,9.99,2690亿,0,,
2023-07-28,001322.SZ,箭牌家居,18.87,14:07:15,14:07:15,首板,0.0,换手板,智能家居+新零售+网络直播+次新股,3.197亿,18.1,1.015亿,5.38万手,10.03,18亿,0,0.67,
2023-07-28,300803.CY,指南针,58.28,14:07:54,14:07:54,首板,0.0,换手板,互联网券商+金融信息服务+大数据,18.2亿,8.27,5609万,0.962万手,19.99,235亿,0,,
2023-07-28,002488.SZ,金固股份,7.88,14:07:54,14:07:48,首板,1.0,换手板,汽车车轮+比亚迪+阿凡达低碳车轮,6.328亿,9.11,1369万,1.74万手,10.06,71亿,0,1.0,8.0
2023-07-28,600864.SH,哈投股份,5.85,14:07:55,14:07:37,首板,1.0,换手板,证券+碳交易+热电+国企改革,5.17亿,4.41,1872万,3.2万手,9.96,121亿,0,0.25,
2023-07-31,002377.SZ,国创高新,3.71,09:07:00,09:07:00,4天4板,0.0,一字板,房地产服务+沥青+数据中心+腾讯云,4571万,1.35,4.94亿,1万手,10.09,33亿,0,0.86,
2023-07-31,002208.SZ,合肥城建,7.89,09:07:00,10:07:45,首板,1.0,换手板,房地产+租售同权+蚂蚁金服+国企改革,4.028亿,8.37,3197万,4.05万手,10.04,49亿,0,0.0,2.0
2023-07-31,600266.SH,城建发展,7.47,09:07:02,09:07:02,5天3板,0.0,一字板,房地产+北京国资,1.165亿,0.69,1.148亿,15.4万手,10.01,168亿,0,0.75,
2023-07-31,601099.SH,太平洋,4.0,09:07:02,09:07:02,5天4板,0.0,一字板,证券+互联网金融,3.026亿,1.11,15.23亿,3万手,9.89,272亿,0,1.0,
2023-07-31,300169.CY,天晟新材,6.76,09:07:03,09:07:03,2天2板,0.0,一字板,证券+OLED+高分子发泡材料,2.047亿,10.03,3638万,5.38万手,20.07,20亿,0,,
2023-07-31,000980.SZ,众泰汽车,4.4,09:07:03,09:07:03,首板,0.0,换手板,汽车整车+摘帽+筹划实控人变更,13.94亿,7.6,1.675亿,38.1万手,10.0,188亿,0,0.72,
2023-07-31,600743.SH,华远地产,2.15,09:07:11,09:07:11,5天3板,0.0,换手板,房地产+北京国资,2.081亿,4.23,4315万,20.1万手,10.26,50亿,0,1.0,
2023-07-31,002229.SZ,鸿博股份,33.33,09:07:12,09:07:12,首板,0.0,换手板,签订合同+算力租赁+英伟达合作+虚拟数字人,14.12亿,8.89,1.351亿,4.05万手,10.0,164亿,0,0.73,
2023-07-31,002961.SZ,瑞达期货,18.01,09:07:12,13:07:15,2天2板,1.0,换手板,增资+期货+互联网金融,4.001亿,5.02,1481万,0.823万手,10.02,80亿,0,0.67,7.0
2023-07-31,603613.SH,国联股份,38.28,09:07:15,13:07:42,首板,1.0,换手板,互联网电商+ERP+ChatGPT+华为,10.44亿,3.82,4319万,1.13万手,10.0,276亿,0,1.0,7.0
2023-07-31,600369.SH,西南证券,4.74,09:07:17,11:07:20,2天2板,1.0,换手板,证券+期货+半年报预增+国企改革,19.38亿,6.63,1.119亿,23.6万手,9.98,299亿,0,0.0,2.0
2023-07-31,600322.SH,天房发展,2.51,09:07:21,09:07:21,7天4板,0.0,换手板,房地产+天津国资,2.021亿,7.45,5517万,22.0万手,10.09,27亿,0,0.78,
2023-07-31,600127.SH,金健米业,8.47,09:07:21,11:07:09,首板,1.0,换手板,粮食+预制菜+国企改革,8.616亿,15.93,3476万,4.1万手,10.0,54亿,0,1.0,8.0
2023-07-31,601677.SH,明泰铝业,15.77,09:07:26,10:07:59,首板,1.0,换手板,有色铝+新能源汽车,8.429亿,5.58,6820万,4.32万手,9.97,152亿,0,1.0,5.0
2023-07-31,002824.SZ,和胜股份,21.6,09:07:27,10:07:57,首板,1.0,换手板,拟发行可转债+铝合金新材料+电池托盘+汽车零部件,2.275亿,5.64,3893万,1.8万手,9.98,40亿,0,1.0,3.0
2023-07-31,000572.SZ,海马汽车,5.68,09:07:33,09:07:09,3天3板,1.0,换手板,汽车整车+无人驾驶+充电桩+小鹏,5.875亿,6.37,1.219亿,21.5万手,10.08,93亿,0,0.5,1.0
2023-07-31,002652.SZ,扬子新材,3.17,09:07:39,09:07:39,首板,0.0,换手板,有机涂层板+建筑材料,1.009亿,6.35,5757万,18.2万手,10.07,16亿,0,0.5,
2023-07-31,600748.SH,上实发展,5.07,09:07:42,09:07:42,首板,0.0,换手板,房地产+物业管理+养老+国企改革,2.124亿,2.35,7151万,14.1万手,9.98,93亿,0,0.5,
2023-07-31,601007.SH,金陵饭店,10.03,09:07:42,10:07:48,首板,1.0,换手板,半年报增长+酒店餐饮+预制菜+物业管理,3.319亿,8.63,3132万,3.12万手,9.98,39亿,0,0.75,2.0
2023-07-31,300995.CY,奇德新材,26.09,09:07:51,09:07:51,首板,0.0,换手板,小鹏汽车+高分子复合材料+新能源汽车+高端婴儿车,1.511亿,20.57,4002万,1.53万手,20.01,7亿,0,,
2023-07-31,600153.SH,建发股份,11.2,09:07:55,14:07:13,首板,1.0,换手板,房地产+供应链运营服务+白酒+国企改革,9.988亿,3.15,669.4万,0.598万手,10.02,318亿,0,1.0,19.0
2023-07-31,000656.SZ,金科股份,2.54,10:07:00,10:07:45,7天5板,1.0,换手板,房地产+物业管理+三胎+预重整,32.83亿,25.24,1.82亿,71.7万手,9.96,134亿,0,0.8,6.0
2023-07-31,000721.SZ,西安饮食,15.3,10:07:12,10:07:36,首板,1.0,换手板,酒店餐饮+预制菜+职业教育,15.32亿,23.58,8498万,5.55万手,9.99,66亿,0,0.73,3.0
2023-07-31,000010.SZ,美丽生态,3.15,10:07:15,10:07:15,5天3板,0.0,换手板,新型城镇化+园林绿化+基建+煤炭,3.564亿,22.58,3239万,10.3万手,10.14,16亿,0,0.5,
2023-07-31,000961.SZ,中南建设,2.38,10:07:15,10:07:51,7天4板,1.0,换手板,房地产+数据交易中心+区块链+机器人,14.36亿,16.38,6550万,27.5万手,10.19,90亿,0,0.77,4.0
2023-07-31,300778.CY,新城市,20.96,10:07:27,10:07:27,首板,0.0,换手板,工程规划设计+排水防涝+换电+智慧城市,4.907亿,12.4,9173万,4.38万手,19.98,42亿,0,1.0,
2023-07-31,002269.SZ,美邦服饰,2.1,10:07:30,10:07:39,8天4板,1.0,换手板,服装家纺+电子商务+中俄贸易+半年报预增,5.628亿,11.17,4088万,19.5万手,9.95,52亿,0,0.83,2.0
2023-07-31,002146.SZ,荣盛发展,3.04,10:07:36,14:07:57,11天8板,1.0,换手板,房地产+新能源汽车+半年报预增,27.18亿,23.83,703.7万,2.31万手,10.14,118亿,0,0.91,9.0
