涨停日期,股票代码,股票名称,收盘价,首次涨停时间,最后涨停时间,连板情况,是否连板,涨停类型,涨停原因,成交金额,换手率,封单额,封单量,涨幅,流通市值,是否新股,近一年涨停封板率,开板次数
2025-04-01,603336.SH,宏辉果蔬,4.96,14:04:59,14:04:59,首板,1,换手板,果蔬产品+马来西亚榴莲+农业种植,1.968亿,7.17,4493万,9.06万手,9.98,28亿,0,0.82,2.0
2025-04-02,000722.SZ,湖南发展,11.88,09:04:00,09:04:00,首板,0,一字板,拟收购4座水电站控股权+水力发电,3875万,0.7,2.561亿,21.6万手,10.0,55亿,0,0.5,
2025-04-02,001212.SZ,中旗新材,35.42,09:04:00,09:04:00,2天2板,0,一字板,星空科技入主+半导体装备,1116万,0.31,6.434亿,18.2万手,10.0,36亿,0,0.89,
2025-04-02,002900.SZ,哈三联,12.17,09:04:00,09:04:00,2天2板,0,一字板,医药+兽药+医美+原料药,6038万,2.87,1.16亿,9.53万手,10.04,21亿,0,0.88,
2025-04-02,603499.SH,翔港科技,25.39,09:04:00,09:04:00,首板,0,一字板,年报增长+一季报预增+包装印刷+参股存储公司,8120万,1.48,4955万,1.95万手,10.01,54亿,0,0.42,
2025-04-02,002549.SZ,凯美特气,10.11,09:04:00,14:04:36,5天5板,1,T字板,光刻胶+节能环保+氢能源,21.23亿,31.13,6514万,6.44万手,10.01,69亿,0,1.0,6.0
2025-04-02,605228.SH,神通科技,11.4,09:04:02,09:04:02,首板,0,一字板,激光雷达+智能座舱+汽车零部件,6604万,1.36,2480万,2.18万手,10.04,48亿,0,0.67,
2025-04-02,603985.SH,恒润股份,17.04,09:04:04,09:04:04,3天3板,0,换手板,算力租赁+风电+国企,6.167亿,8.41,9903万,5.81万手,10.01,75亿,0,0.91,
2025-04-02,002201.SZ,九鼎新材,5.96,09:04:09,10:04:54,首板,1,换手板,玻璃纤维+风电+控制权此前变更,1.548亿,4.05,2371万,3.98万手,9.96,38亿,0,0.5,1.0
2025-04-02,600571.SH,信雅达,18.24,09:04:09,10:04:33,6天3板,1,换手板,金融科技+AI智能体+DeepSeek概念+此前因Pika大涨,17.98亿,21.79,1.137亿,6.24万手,10.01,83亿,0,0.75,5.0
2025-04-02,002058.SZ,威尔泰,11.85,09:04:21,09:04:21,2天2板,0,换手板,重大资产出售+特斯拉+汽车检具,6314万,3.79,5759万,4.86万手,10.03,16亿,0,0.79,
2025-04-02,603657.SH,春光科技,18.04,09:04:30,09:04:30,首板,0,换手板,扫地机器人+家电,1.155亿,4.84,6635万,3.68万手,10.0,24亿,0,0.76,
2025-04-02,000524.SZ,岭南控股,12.54,09:04:30,09:04:30,首板,0,换手板,旅游+业绩增长+广东国资,5.158亿,6.4,6542万,5.22万手,10.0,84亿,0,0.25,
2025-04-02,600265.SH,景谷林业,17.05,09:04:40,10:04:31,首板,1,换手板,林业+人造板制造,5728万,2.62,385.7万,0.226万手,10.0,22亿,0,0.5,2.0
2025-04-02,002104.SZ,恒宝股份,7.61,09:04:48,09:04:48,首板,0,换手板,ESIM+数字货币+金融科技+华为,3.847亿,8.58,4589万,6.03万手,9.97,45亿,0,0.6,
2025-04-02,603188.SH,亚邦股份,4.13,09:04:51,09:04:51,2天2板,0,换手板,农药+染料+实控人变更为武进国资办,1.521亿,6.56,6004万,14.5万手,10.13,23亿,0,0.74,
2025-04-02,000559.SZ,万向钱潮,7.45,09:04:51,13:04:27,首板,1,换手板,机器人、低空经济布局+小米汽车+汽车零部件,12.43亿,5.14,8977万,12.1万手,10.04,246亿,0,0.5,3.0
2025-04-02,002084.SZ,海鸥住工,3.14,09:04:54,09:04:54,首板,0,换手板,智能家居+空气能热泵+外销,6488万,3.27,1702万,5.42万手,10.18,20亿,0,0.67,
2025-04-02,603178.SH,圣龙股份,19.34,09:04:58,09:04:58,首板,0,换手板,获飞行汽车定点开发+发动机油泵+华为汽车,9656万,2.15,7459万,3.86万手,10.01,45亿,0,1.0,
2025-04-02,601579.SH,会稽山,12.18,09:04:58,14:04:19,首板,1,换手板,业绩增长+部分重点产品提价+黄酒,5.167亿,8.96,2404万,1.97万手,10.03,58亿,0,1.0,3.0
2025-04-02,002427.SZ,尤夫股份,5.09,10:04:00,10:04:00,首板,0,换手板,拒海水聚酯工业丝+客户巨力索具+化纤+陕西国资,6.148亿,13.0,3665万,7.2万手,9.94,50亿,0,0.76,
2025-04-02,002006.SZ,精工科技,17.88,10:04:03,10:04:27,首板,1,换手板,外骨骼机器人+碳纤维+低空经济,4.284亿,5.39,4581万,2.56万手,10.03,81亿,0,0.78,1.0
2025-04-02,603507.SH,振江股份,26.49,10:04:13,10:04:58,首板,1,换手板,外骨骼机器人+风电光伏+股份回购,5.649亿,11.74,9225万,3.48万手,10.01,48亿,0,0.6,2.0
2025-04-02,603072.SH,天和磁材,48.4,10:04:23,14:04:41,首板,1,换手板,机器人+稀土永磁+次新股,14.37亿,47.28,4860万,1.0万手,10.0,31亿,0,0.83,3.0
2025-04-02,603266.SH,天龙股份,18.71,10:04:35,10:04:35,首板,0,换手板,汽车热管理+汽车电子+MEMS传感器+低空经济,2.102亿,5.81,5797万,3.1万手,9.99,37亿,0,1.0,
2025-04-02,002571.SZ,德力股份,6.49,10:04:36,10:04:36,首板,0,换手板,IP+游戏+光伏+日用玻璃器皿,9329万,5.0,7680万,11.8万手,10.0,19亿,0,0.73,
2025-04-02,603238.SH,诺邦股份,16.94,10:04:44,10:04:44,首板,0,换手板,个护用品+三胎+外销,2.599亿,9.0,8037万,4.74万手,10.0,30亿,0,0.9,
2025-04-02,002923.SZ,润都股份,17.78,10:04:48,10:04:48,7天4板,0,换手板,新型烟草+原料药+合成生物,6.233亿,14.14,3409万,1.92万手,10.02,45亿,0,0.67,
2025-04-02,002582.SZ,好想你,9.9,10:04:57,10:04:57,首板,0,换手板,红枣+间接参投蜜雪冰城+微信小店,5.117亿,15.45,1.278亿,12.9万手,10.0,34亿,0,0.83,
2025-04-02,002574.SZ,明牌珠宝,6.64,11:04:15,11:04:15,首板,0,换手板,黄金+珠宝首饰+IP经济,5.385亿,16.17,6841万,10.3万手,9.93,35亿,0,0.83,
2025-04-02,002471.SZ,中超控股,3.04,11:04:30,13:04:00,首板,1,换手板,曾研发外骨骼机器人用电缆+数据中心+电线电缆+航空航天,4.687亿,12.09,3747万,12.3万手,10.14,39亿,0,0.67,4.0
2025-04-02,300844.CY,山水比德,53.06,11:04:33,14:04:39,首板,1,换手板,AI设计+工程咨询服务+旅游概念,4.177亿,13.49,1197万,0.226万手,19.99,33亿,0,0.4,4.0
2025-04-02,688580.KC,伟思医疗,41.04,11:04:34,11:04:34,首板,0,换手板,康复机器人+神经康复,2.382亿,6.39,3211万,0.783万手,20.0,39亿,0,,
2025-04-02,603038.SH,华立股份,15.71,11:04:55,11:04:55,首板,0,换手板,装修建材+鸿蒙概念+智慧水务+拟收购尚源智能51%股权,3.234亿,7.87,1887万,1.2万手,10.01,42亿,0,0.82,
2025-04-02,002453.SZ,华软科技,5.63,13:04:03,13:04:54,首板,1,换手板,光刻胶+精细化工+保健品+子公司停产,1.866亿,5.57,2444万,4.34万手,9.96,34亿,0,0.83,2.0
2025-04-02,600769.SH,祥龙电业,10.63,13:04:03,13:04:03,首板,0,换手板,供水+建筑安装+国企,2.205亿,5.68,3782万,3.56万手,10.04,39亿,0,0.86,
2025-04-02,603630.SH,拉芳家化,16.81,13:04:39,14:04:45,首板,1,换手板,日化用品+电商+AI数智平台,2.984亿,8.2,1356万,0.807万手,10.01,37亿,0,0.83,1.0
2025-04-02,603326.SH,我乐家居,7.9,13:04:59,13:04:59,首板,0,换手板,智能家居+定制家具+诉讼案件获受理,1.26亿,5.18,6325万,8.01万手,10.03,25亿,0,0.71,
2025-04-02,000958.SZ,电投产融,7.38,14:04:27,14:04:27,首板,0,换手板,拟置入电投核能100%股权+核电+央企,19.83亿,5.37,1.721亿,23.3万手,9.99,397亿,0,0.67,
2025-04-02,603578.SH,三星新材,14.41,14:04:54,14:04:54,首板,0,换手板,冷链设备+光伏玻璃,1.137亿,4.51,3060万,2.12万手,10.0,25亿,0,0.33,
2025-04-02,603119.SH,浙江荣泰,41.69,15:04:00,15:04:00,首板,0,换手板,人形机器人+丝杠+特斯拉+外销,6.737亿,8.24,2371万,0.569万手,10.0,84亿,0,0.33,
2025-04-03,001212.SZ,中旗新材,38.96,09:04:00,09:04:00,3天3板,0,一字板,星空科技入主+半导体装备,5309万,1.32,5.676亿,14.6万手,9.99,40亿,0,0.89,
2025-04-03,002688.SZ,金河生物,5.94,09:04:00,09:04:00,6天3板,0,一字板,适时调高美国市场产品售价+兽药+动物保健品,1.527亿,3.45,1.85亿,31.2万手,10.0,44亿,0,1.0,
2025-04-03,002900.SZ,哈三联,13.39,09:04:00,09:04:00,3天3板,0,一字板,医药+兽药+医美+原料药,1.201亿,5.18,1.348亿,10.1万手,10.02,23亿,0,0.89,
2025-04-03,000722.SZ,湖南发展,13.07,09:04:00,09:04:00,2天2板,1,T字板,拟收购4座水电站控股权+水力发电,7.625亿,12.59,8775万,6.71万手,10.02,60亿,0,0.5,9.0
2025-04-03,603578.SH,三星新材,15.85,09:04:01,09:04:01,2天2板,0,一字板,冷链设备+光伏玻璃,8416万,2.94,1.051亿,6.63万手,9.99,28亿,0,0.5,
2025-04-03,603507.SH,振江股份,29.14,09:04:02,14:04:53,2天2板,1,T字板,外骨骼机器人+风电光伏+股份回购,19.61亿,36.9,1.102亿,3.78万手,10.0,53亿,0,0.67,2.0
2025-04-03,002471.SZ,中超控股,3.34,09:04:09,09:04:09,2天2板,0,换手板,曾研发外骨骼机器人用电缆+数据中心+电线电缆+航空航天,3.123亿,7.28,1.542亿,46.2万手,9.87,43亿,0,0.75,
2025-04-03,002868.SZ,绿康生化,16.31,09:04:09,09:04:09,首板,0,换手板,高质量兽药+动物保健+POE胶膜,5017万,2.02,1339万,0.821万手,9.98,24亿,0,0.81,
2025-04-03,000677.SZ,恒天海龙,4.25,09:04:09,09:04:09,首板,0,换手板,布局低空经济+化学纤维+防弹材料,2.331亿,6.44,2742万,6.45万手,10.1,36亿,0,0.53,
2025-04-03,603221.SH,爱丽家居,10.48,09:04:16,09:04:16,首板,0,换手板,弹性地板+美国工厂+业绩增长,7190万,2.9,5078万,4.85万手,9.97,25亿,0,0.67,
2025-04-03,603718.SH,海利生物,7.76,09:04:20,09:04:20,首板,0,换手板,动物疫苗+并购重组,2.034亿,4.12,1947万,2.51万手,10.07,50亿,0,1.0,
2025-04-03,603313.SH,梦百合,6.83,09:04:23,09:04:23,首板,1,换手板,家居用品+智能家居+美国工厂,2.054亿,5.31,3968万,5.81万手,9.98,38亿,0,0.5,2.0
2025-04-03,603169.SH,兰石重装,9.56,09:04:23,11:04:32,4天3板,1,换手板,可控核聚变+氢能源+能源化工装备,22.86亿,18.65,5051万,5.28万手,10.01,124亿,0,0.8,9.0
2025-04-03,002982.SZ,湘佳股份,21.33,09:04:24,09:04:57,首板,1,换手板,养鸡+猪肉+预制菜,2.36亿,12.13,2472万,1.16万手,10.01,19亿,0,0.75,1.0
2025-04-03,001356.SZ,富岭股份,18.57,09:04:24,10:04:00,首板,1,换手板,塑料餐饮具+美国生产基地+次新股,7.721亿,35.12,9538万,5.14万手,10.01,22亿,0,0.5,1.0
2025-04-03,600173.SH,卧龙地产,7.4,09:04:31,10:04:43,首板,1,换手板,矿产贸易+新能源转型,3.089亿,6.06,2584万,3.49万手,9.96,51亿,0,0.56,1.0
2025-04-03,600292.SH,远达环保,13.59,09:04:43,09:04:31,首板,1,换手板,拟收购两家水电公司+脱硫脱硝+央企改革,8.902亿,8.52,9641万,7.09万手,10.04,106亿,0,0.53,3.0
2025-04-03,601086.SH,国芳集团,5.24,09:04:46,09:04:46,首板,0,换手板,零售+参股券商+参投御道智算,1.049亿,3.02,5989万,11.4万手,10.08,34亿,0,0.83,
2025-04-03,301156.CY,美农生物,18.64,09:04:51,09:04:51,首板,0,换手板,酶解蛋白产品+饲料添加剂+宠物经济,2.267亿,19.93,2540万,1.36万手,20.03,11亿,0,0.5,
2025-04-03,603335.SH,迪生力,4.48,10:04:02,10:04:02,首板,0,换手板,食品产业链+汽车铝轮毂,1.084亿,5.81,3721万,8.31万手,10.07,19亿,0,0.78,
2025-04-03,600593.SH,大连圣亚,34.28,10:04:04,10:04:04,首板,0,换手板,东北旅游+冰雪产业+大连国资,5.487亿,12.91,1.36亿,3.97万手,10.01,44亿,0,0.87,
2025-04-03,603569.SH,长久物流,7.85,10:04:07,11:04:19,首板,1,换手板,整车运输物流+储能柜（可用于数据中心）,2.569亿,5.52,2277万,2.9万手,9.94,47亿,0,0.75,1.0
2025-04-03,001258.SZ,立新能源,8.49,10:04:12,10:04:12,4天3板,0,换手板,疆电外送+风电光伏+国企改革,6.951亿,18.21,8593万,10.1万手,9.97,39亿,0,0.78,
2025-04-03,000008.SZ,神州高铁,2.81,10:04:12,10:04:30,首板,1,换手板,高铁+机器人+教育+央企,3.962亿,5.33,4512万,16.1万手,10.2,75亿,0,0.7,1.0
2025-04-03,603739.SH,蔚蓝生物,15.16,10:04:13,10:04:13,3天2板,0,换手板,合成生物+兽药+泰乐菌素+动物疫苗,4.367亿,11.8,4613万,3.04万手,10.01,38亿,0,0.78,
2025-04-03,002306.SZ,中科云网,2.39,10:04:27,10:04:27,首板,0,换手板,光伏+餐饮团膳+此前获债务豁免,2.317亿,12.31,4918万,20.6万手,10.14,19亿,0,0.76,
2025-04-03,600215.SH,派斯林,10.29,10:04:30,14:04:27,首板,1,换手板,机器人概念+新能源汽车+新型工业化,7.973亿,17.29,1739万,1.69万手,10.05,47亿,0,0.75,2.0
2025-04-03,601388.SH,怡球资源,2.64,10:04:35,10:04:26,首板,1,换手板,循环经济+汽车拆解+金属铝+金属回收,3.1亿,5.43,2119万,8.03万手,10.0,58亿,0,0.5,1.0
2025-04-03,000524.SZ,岭南控股,13.79,10:04:36,14:04:24,2天2板,1,换手板,旅游+业绩增长+广东国资,11.47亿,12.84,3675万,2.67万手,9.97,92亿,0,0.33,3.0
2025-04-03,601933.SH,永辉超市,5.1,10:04:38,10:04:38,首板,0,换手板,今年将完成超200家门店调改+零售,27.8亿,6.13,2.707亿,53.1万手,9.91,462亿,0,0.68,
2025-04-03,603967.SH,中创物流,12.21,10:04:41,10:04:41,首板,0,换手板,跨境物流+统一大市场+核电+业绩增长+高股息,2.289亿,5.66,5877万,4.81万手,10.0,42亿,0,0.5,
2025-04-03,000599.SZ,青岛双星,4.8,10:04:51,10:04:51,首板,0,换手板,重组推进+轮胎+青岛国资,1.312亿,3.44,4611万,9.61万手,10.09,39亿,0,0.67,
2025-04-03,601008.SH,连云港,4.25,10:04:51,10:04:51,首板,0,换手板,港口航运+国企,3.575亿,6.92,4461万,10.5万手,10.1,52亿,0,,
2025-04-03,002094.SZ,青岛金王,5.86,10:04:54,13:04:15,首板,1,换手板,中韩自贸区+蜡烛+跨境支付,6.674亿,16.84,2559万,4.37万手,9.94,40亿,0,0.8,1.0
2025-04-03,301016.CY,雷尔伟,27.1,10:04:57,10:04:57,首板,0,换手板,轨交设备+一带一路+年报增长,5.228亿,13.9,7711万,2.85万手,20.02,40亿,0,0.8,
2025-04-03,600368.SH,五洲交通,5.08,10:04:57,10:04:57,首板,0,换手板,交通运输+冷链物流+业绩增长+统一大市场+国企,6.127亿,7.77,6991万,13.8万手,9.96,81亿,0,0.6,
2025-04-03,002084.SZ,海鸥住工,3.45,11:04:36,11:04:36,2天2板,0,换手板,智能家居+空气能热泵,2.747亿,13.12,3427万,9.93万手,9.87,22亿,0,0.75,
2025-04-03,002800.SZ,天顺股份,11.37,11:04:36,11:04:36,首板,0,换手板,物流+统一大市场+新疆,1.242亿,7.93,3518万,3.09万手,9.96,16亿,0,0.5,
2025-04-03,300240.CY,飞力达,7.5,11:04:45,13:04:00,首板,1,换手板,现代物流服务商+冷链物流,5.441亿,20.78,7228万,9.64万手,20.0,27亿,0,0.4,1.0
2025-04-03,603836.SH,海程邦达,13.9,13:04:02,14:04:50,首板,1,换手板,跨境物流+半导体,2.306亿,8.26,2453万,1.76万手,9.97,28亿,0,1.0,1.0
2025-04-03,603072.SH,天和磁材,53.24,13:04:24,13:04:00,2天2板,1,换手板,机器人+稀土永磁+次新股,15.47亿,47.32,8287万,1.56万手,10.0,34亿,0,0.86,1.0
2025-04-03,601069.SH,西部黄金,17.05,13:04:31,14:04:34,5天3板,1,换手板,黄金+锰,15.17亿,13.39,1964万,1.15万手,10.0,116亿,0,1.0,9.0
2025-04-03,003001.SZ,中岩大地,38.39,13:04:51,13:04:51,首板,0,换手板,“AI+建筑材料”+核电+年报预增,2.306亿,8.57,9701万,2.53万手,10.0,28亿,0,0.6,
2025-04-03,600032.SH,浙江新能,8.5,14:04:05,14:04:14,首板,1,换手板,电力+绿电+浙江国资,4.813亿,2.43,3366万,3.96万手,9.96,204亿,0,,1.0
2025-04-03,000822.SZ,山东海化,6.35,14:04:21,14:04:21,首板,0,换手板,盐化产业+国企,4.808亿,9.08,9801万,15.4万手,10.05,56亿,0,0.67,
2025-04-03,603693.SH,江苏新能,14.85,14:04:24,14:04:24,4天3板,0,换手板,海上风电+新能源+资产注入预期+江苏国资,8.378亿,6.62,6589万,4.44万手,10.0,132亿,0,1.0,
2025-04-03,001382.SZ,新亚电缆,27.13,14:04:27,14:04:27,首板,0,换手板,电线电缆+核电+机器人电缆+次新股,8.633亿,56.53,1.414亿,5.21万手,10.02,16亿,0,1.0,
2025-04-03,603117.SH,万林物流,6.06,14:04:32,14:04:32,首板,1,换手板,物流+资产注入预期,1.822亿,5.22,2964万,4.89万手,9.98,36亿,0,0.62,2.0
2025-04-03,002165.SZ,红宝丽,7.03,14:04:39,14:04:39,首板,0,换手板,光刻胶+环氧丙烷衍生品+出海,16.58亿,34.03,1.786亿,25.4万手,10.02,51亿,0,0.46,
2025-04-03,003030.SZ,祖名股份,18.05,14:04:51,14:04:51,首板,0,换手板,豆制品+电商,1.323亿,9.37,3506万,1.94万手,9.99,14亿,0,1.0,
2025-04-03,600540.SH,新赛股份,4.26,13:04:26,14:04:41,首板,1,换手板,新疆棉+新疆国资,1.215亿,5.01,1350万,3.17万手,10.08,24亿,0,1.0,1.0
2025-04-07,001212.SZ,中旗新材,42.86,09:04:00,09:04:00,4天4板,0,一字板,星空科技入主+半导体装备,1.263亿,2.86,5.441亿,12.7万手,10.01,44亿,0,0.89,
2025-04-07,002688.SZ,金河生物,6.53,09:04:00,09:04:00,7天4板,0,一字板,适时调高美国市场产品售价+兽药+动物保健品,1.757亿,3.61,5.447亿,83.4万手,9.93,48亿,0,1.0,
2025-04-07,301156.CY,美农生物,22.37,09:04:00,09:04:00,2天2板,0,一字板,酶解蛋白产品+饲料添加剂+宠物经济,3.058亿,21.24,7177万,3.21万手,20.01,14亿,0,0.5,
2025-04-07,002084.SZ,海鸥住工,3.8,09:04:00,09:04:24,3天3板,1,T字板,智能家居+空气能热泵+一带一路,4.684亿,19.2,4212万,11.1万手,10.14,24亿,0,0.75,1.0
2025-04-07,003030.SZ,祖名股份,19.86,09:04:00,14:04:03,2天2板,1,T字板,豆制品+电商,4.52亿,28.48,1968万,0.991万手,10.03,16亿,0,1.0,7.0
2025-04-07,601086.SH,国芳集团,5.76,09:04:02,14:04:26,2天2板,1,T字板,零售+参股券商+参投御道智算,3.576亿,9.44,2335万,4.05万手,9.92,38亿,0,0.83,1.0
2025-04-07,600540.SH,新赛股份,4.69,09:04:03,09:04:03,2天2板,0,一字板,新疆棉+新疆国资,1.397亿,5.12,1.072亿,22.9万手,10.09,27亿,0,1.0,
2025-04-07,603967.SH,中创物流,13.43,09:04:03,14:04:57,2天2板,1,T字板,跨境物流+统一大市场+核电+业绩增长+高股息,5.753亿,12.39,3836万,2.86万手,9.99,46亿,0,0.5,3.0
2025-04-07,603221.SH,爱丽家居,11.53,09:04:06,09:04:06,2天2板,0,一字板,弹性地板+美国工厂,9188万,3.32,5688万,4.93万手,10.02,27亿,0,0.67,
2025-04-07,600965.SH,福成股份,5.94,09:04:13,14:04:01,首板,1,换手板,牛肉+乳业+预制菜+殡葬服务,4.661亿,9.63,971.5万,1.64万手,10.0,48亿,0,1.0,10.0
2025-04-07,002880.SZ,卫光生物,30.51,09:04:27,09:04:27,首板,1,换手板,血液制品+国产替代+国企改革,3.817亿,5.56,1404万,0.46万手,9.99,68亿,0,,2.0
2025-04-07,000403.SZ,派林生物,24.1,09:04:33,14:04:54,首板,1,换手板,血液制品+国企,19.1亿,10.98,1919万,0.796万手,10.0,175亿,0,0.0,12.0
2025-04-07,600371.SH,万向德农,9.67,09:04:42,14:04:57,首板,1,换手板,农业种植+转基因+万向系,3.892亿,13.95,3929万,4.06万手,10.01,28亿,0,1.0,1.0
2025-04-07,002549.SZ,凯美特气,11.12,09:04:45,14:04:06,7天6板,1,换手板,光刻胶+节能环保+氢能源,23.46亿,32.28,4661万,4.19万手,9.99,76亿,0,1.0,11.0
2025-04-07,601008.SH,连云港,4.68,09:04:52,09:04:01,2天2板,1,换手板,港口航运+国企,7.922亿,13.96,5457万,11.7万手,10.12,58亿,0,,3.0
2025-04-07,600354.SH,敦煌种业,6.35,10:04:01,14:04:40,首板,1,换手板,种子+年报增长+国企,8.807亿,26.9,454.4万,0.716万手,10.05,33亿,0,1.0,5.0
2025-04-07,002982.SZ,湘佳股份,23.46,10:04:18,14:04:06,2天2板,1,换手板,养鸡+猪肉+预制菜,5.894亿,27.87,598.4万,0.255万手,9.99,21亿,0,0.75,4.0
2025-04-07,300189.CY,神农种业,4.31,10:04:21,14:04:42,首板,1,换手板,农业种植+水产养殖+海南,16.09亿,44.15,1249万,2.9万手,20.06,38亿,0,1.0,2.0
2025-04-07,300967.CY,晓鸣股份,22.36,10:04:24,14:04:54,首板,1,换手板,养鸡+鸡产品销售实现量价齐升,8.883亿,33.78,1081万,0.484万手,20.02,27亿,0,1.0,3.0
2025-04-07,600598.SH,北大荒,15.68,10:04:25,14:04:46,首板,1,T字板,农业种植+土地流转+国企改革,26.17亿,9.5,4597万,2.93万手,10.04,278亿,0,,2.0
2025-04-07,603336.SH,宏辉果蔬,5.76,10:04:27,10:04:27,4天2板,0,换手板,果蔬产品+马来西亚榴莲+农业种植,5.048亿,15.81,6240万,10.8万手,9.92,32亿,0,0.83,
2025-04-07,000713.SZ,丰乐种业,8.07,10:04:57,14:04:42,首板,1,换手板,种子+央企,11.08亿,22.82,318.2万,0.394万手,9.95,49亿,0,1.0,19.0
2025-04-08,002084.SZ,海鸥住工,4.18,09:04:00,09:04:00,4天4板,0,一字板,智能家居+空气能热泵+一带一路,5641万,2.1,1.377亿,32.9万手,10.0,26亿,0,0.8,
2025-04-08,002688.SZ,金河生物,7.18,09:04:00,09:04:00,8天5板,0,一字板,适时调高美国市场产品售价+兽药+动物保健品,1.717亿,3.21,5.242亿,73.0万手,9.95,53亿,0,1.0,
2025-04-08,002734.SZ,利民股份,11.17,09:04:00,09:04:00,首板,0,一字板,一季报预增+上调代森锰锌、阿维菌素等产品售价+农药+兽药,9873万,2.71,1.928亿,17.3万手,10.05,36亿,0,0.5,
2025-04-08,002846.SZ,英联股份,8.68,09:04:00,09:04:30,首板,1,T字板,业绩预增+锂电池复合集流体+固态电池应用,8770万,3.93,4035万,4.65万手,10.01,22亿,0,0.67,1.0
2025-04-08,001212.SZ,中旗新材,47.15,09:04:00,10:04:27,5天5板,1,T字板,星空科技入主+半导体装备,15.32亿,31.56,2.128亿,4.51万手,10.01,48亿,0,0.89,2.0
2025-04-08,600540.SH,新赛股份,5.16,09:04:01,09:04:01,3天3板,0,一字板,新疆棉+新疆国资,9194万,3.06,1.881亿,36.4万手,10.02,29亿,0,1.0,
2025-04-08,601086.SH,国芳集团,6.34,09:04:01,09:04:01,3天3板,0,一字板,零售+参股券商+参投御道智算,4168万,0.99,1.915亿,30.2万手,10.07,42亿,0,0.85,
2025-04-08,603789.SH,星光农机,6.75,09:04:02,09:04:02,首板,0,一字板,拟收购股权+农机+机器人+资产注入预期,6100万,3.48,3809万,5.64万手,9.93,17亿,0,0.8,
2025-04-08,600371.SH,万向德农,10.64,09:04:02,09:04:59,2天2板,1,T字板,农业种植+转基因+万向系,5.311亿,17.1,1.053亿,9.89万手,10.03,31亿,0,1.0,3.0
2025-04-08,603221.SH,爱丽家居,12.68,09:04:02,09:04:45,3天3板,1,换手板,弹性地板+美国工厂+年报预增,3.743亿,12.94,3290万,2.59万手,9.97,30亿,0,0.71,2.0
2025-04-08,605081.SH,太和水,10.73,09:04:03,09:04:03,首板,0,一字板,实控人变更+算力+水环境生态+复牌,2571万,2.12,2640万,2.46万手,10.05,12亿,0,0.86,
2025-04-08,600180.SH,瑞茂通,4.55,09:04:04,10:04:40,首板,1,换手板,大豆产业链+大宗商品供应链+一带一路,2.95亿,6.05,1180万,2.6万手,9.9,49亿,0,0.5,3.0
2025-04-08,601933.SH,永辉超市,5.7,09:04:05,09:04:23,3天2板,1,换手板,今年将完成超200家门店调改+零售,29.27亿,5.8,4.03亿,70.7万手,10.04,517亿,0,0.7,2.0
2025-04-08,605337.SH,李子园,12.0,09:04:06,09:04:06,首板,0,换手板,含乳饮料+进军功能饮料,1.327亿,2.86,4523万,3.77万手,9.99,47亿,0,0.62,
2025-04-08,603029.SH,天鹅股份,17.04,09:04:10,09:04:10,首板,0,换手板,供销社+农机+粮食烘干机,8582万,4.18,2226万,1.31万手,10.01,20亿,0,0.75,
2025-04-08,301533.CY,威马农机,30.94,09:04:15,09:04:15,首板,0,换手板,农机+外销,1.37亿,16.22,8381万,2.71万手,20.02,8亿,0,,
2025-04-08,600787.SH,中储股份,6.01,09:04:19,09:04:16,首板,1,换手板,物流+一带一路+中字头+车联网,5.396亿,4.19,8611万,14.3万手,10.07,130亿,0,0.6,3.0
2025-04-08,603709.SH,中源家居,11.06,09:04:20,09:04:20,首板,0,换手板,沙发+电商+新零售,7999万,5.85,3825万,3.46万手,10.05,13亿,0,0.33,
2025-04-08,600785.SH,新华百货,11.88,09:04:20,09:04:20,首板,0,换手板,零售+粮食产业园+IP+字节,1.127亿,4.27,3470万,2.92万手,10.0,26亿,0,0.67,
2025-04-08,000822.SZ,山东海化,6.3,09:04:21,09:04:21,3天2板,0,换手板,盐化产业+纯碱+溴素+国企,2.399亿,4.32,7452万,11.8万手,9.95,56亿,0,0.75,
2025-04-08,603214.SH,爱婴室,21.54,09:04:21,10:04:42,首板,1,换手板,母婴商品+新零售+跨境电商,2.989亿,10.15,3235万,1.5万手,10.01,29亿,0,0.62,5.0
2025-04-08,300961.CY,深水海纳,15.13,09:04:24,09:04:24,首板,0,换手板,海洋工程+水务环保+智能机器人+实控人拟变更为国资,2.916亿,13.46,8328万,5.5万手,19.98,22亿,0,0.67,
2025-04-08,601038.SH,一拖股份,13.66,09:04:27,09:04:27,首板,1,换手板,拖拉机龙头+无人驾驶+柴油机+央企,1.763亿,1.77,4674万,3.42万手,9.98,99亿,0,0.5,
2025-04-08,002570.SZ,贝因美,5.21,09:04:27,09:04:21,首板,1,换手板,婴幼儿奶粉+跨境电商+DeepSeek概念,6.588亿,11.92,6982万,13.4万手,9.92,56亿,0,0.59,1.0
2025-04-08,301138.CY,华研精机,27.53,09:04:33,09:04:33,首板,0,换手板,机器人+PET瓶包装设备+年报增长,9149万,4.97,7153万,2.6万手,20.01,18亿,0,1.0,
2025-04-08,301156.CY,美农生物,26.84,09:04:33,10:04:12,3天3板,1,换手板,酶解蛋白产品+饲料添加剂+宠物经济,5.895亿,35.31,4341万,1.62万手,19.98,17亿,0,0.6,1.0
